timestamp_ms,sensor,value
0,temp,22.11
0,light,84
100,temp,22.12
100,light,79
200,temp,21.96
200,light,78
300,temp,22.18
300,light,80
400,temp,22.05
400,light,69
500,temp,22.12
500,light,76
600,temp,21.81
600,light,73
700,temp,22.04
700,light,83
800,temp,22.18
800,light,70
900,temp,22.18
900,light,79
1000,temp,21.85
1000,light,82
1100,temp,22.05
1100,light,83
1200,temp,22
1200,light,87
1300,temp,22.1
1300,light,73
1400,temp,22.04
1400,light,79
1500,temp,21.92
1500,light,78
1600,temp,22.25
1600,light,87
1700,temp,22.15
1700,light,83
1800,temp,21.98
1800,light,83
1900,temp,22.11
1900,light,87
2000,temp,22.25
2000,light,86
2100,temp,22.03
2100,light,85
2200,temp,22.09
2200,light,96
2300,temp,22.08
2300,light,86
2400,temp,22.45
2400,light,74
2500,temp,22.01
2500,light,106
2600,temp,22.17
2600,light,79
2700,temp,22.11
2700,light,88
2800,temp,22.37
2800,light,95
2900,temp,22.08
2900,light,84
3000,temp,21.82
3000,light,101
3100,temp,22.35
3100,light,88
3200,temp,22.26
3200,light,77
3300,temp,21.83
3300,light,89
3400,temp,21.96
3400,light,87
3500,temp,21.97
3500,light,89
3600,temp,22.05
3600,light,87
3700,temp,22.2
3700,light,83
3800,temp,22.08
3800,light,81
3900,temp,22.13
3900,light,90
4000,temp,22.21
4000,light,88
4100,temp,22.04
4100,light,86
4200,temp,22.16
4200,light,95
4300,temp,22.24
4300,light,85
4400,temp,22.11
4400,light,90
4500,temp,22.21
4500,light,92
4600,temp,22.08
4600,light,82
4700,temp,22.38
4700,light,95
4800,temp,22.33
4800,light,99
4900,temp,22.12
4900,light,80
5000,temp,22.22
5000,light,85
5100,temp,22.28
5100,light,85
5200,temp,22.38
5200,light,83
5300,temp,22.33
5300,light,93
5400,temp,22.16
5400,light,90
5500,temp,22.23
5500,light,99
5600,temp,22.25
5600,light,85
5700,temp,22.44
5700,light,85
5800,temp,22.33
5800,light,87
5900,temp,22.55
5900,light,98
6000,temp,22.17
6000,light,79
6100,temp,22.23
6100,light,106
6200,temp,22.01
6200,light,88
6300,temp,22.32
6300,light,96
6400,temp,22.27
6400,light,90
6500,temp,22.45
6500,light,79
6600,temp,22.12
6600,light,96
6700,temp,22.45
6700,light,80
6800,temp,22.45
6800,light,90
6900,temp,22.25
6900,light,90
7000,temp,22.48
7000,light,81
7100,temp,22.14
7100,light,94
7200,temp,22.53
7200,light,105
7300,temp,22.37
7300,light,98
7400,temp,22.71
7400,light,93
7500,temp,22.26
7500,light,106
7600,temp,22.41
7600,light,96
7700,temp,22.36
7700,light,100
7800,temp,22.3
7800,light,106
7900,temp,22.19
7900,light,88
8000,temp,22.15
8000,light,98
8100,temp,22.6
8100,light,99
8200,temp,22.41
8200,light,98
8300,temp,22.51
8300,light,95
8400,temp,22.42
8400,light,79
8500,temp,22.17
8500,light,107
8600,temp,21.97
8600,light,87
8700,temp,22.22
8700,light,82
8800,temp,22.46
8800,light,94
8900,temp,22.3
8900,light,107
9000,temp,22.39
9000,light,101
9100,temp,22.15
9100,light,110
9200,temp,22.09
9200,light,97
9300,temp,22.59
9300,light,102
9400,temp,22.37
9400,light,102
9500,temp,22.67
9500,light,84
