timestamp_ms,sensor,value
0,sound,37.91
50,sound,38.86
100,sound,38.6
150,sound,38.36
200,sound,41.23
250,sound,42.27
300,sound,33.87
350,sound,40.9
400,sound,43.06
450,sound,35.81
500,sound,38.21
550,sound,38.3
600,sound,34.27
650,sound,39.01
700,sound,35.07
750,sound,40.25
800,sound,34.18
850,sound,33.84
900,sound,42.33
950,sound,42.03
1000,sound,38.3
1050,sound,42.58
1100,sound,35.63
1150,sound,37.1
1200,sound,35.1
1250,sound,34.16
1300,sound,41.82
1350,sound,36.84
1400,sound,36.12
1450,sound,40.82
1500,sound,35.85
1550,sound,36.02
1600,sound,40.12
1650,sound,39.11
1700,sound,39.78
1750,sound,35.57
1800,sound,43.06
1850,sound,39.49
1900,sound,32.38
1950,sound,35
2000,sound,32.06
2050,sound,35.31
2100,sound,40.97
2150,sound,45.8
2200,sound,38.82
2250,sound,41.62
2300,sound,38.06
2350,sound,37.17
2400,sound,33.29
2450,sound,37.1
2500,sound,35.33
2550,sound,35.61
2600,sound,39.49
2650,sound,40.2
2700,sound,41.05
2750,sound,42.01
2800,sound,35.13
2850,sound,34.49
2900,sound,42.2
2950,sound,35.46
3000,sound,38.93
3050,sound,35.21
3100,sound,35.85
3150,sound,36.5
3200,sound,40.83
3250,sound,34.79
3300,sound,35.82
3350,sound,39.44
3400,sound,40.9
3450,sound,34.11
3500,sound,35
3550,sound,36.12
3600,sound,38.35
3650,sound,35.49
3700,sound,40.84
3750,sound,34.74
3800,sound,32.47
3850,sound,35.84
3900,sound,35.38
3950,sound,36.36
4000,sound,42.12
4050,sound,42.46
4100,sound,38.19
4150,sound,33.39
4200,sound,38.15
4250,sound,41.62
4300,sound,42.65
4350,sound,34.22
4400,sound,36.73
4450,sound,38.35
4500,sound,33.27
4550,sound,38.07
4600,sound,43.44
4650,sound,33.94
4700,sound,39.39
4750,sound,37.67
4800,sound,36.43
4850,sound,38.47
4900,sound,37
4950,sound,41.48
