timestamp_ms,sensor,value
0,light,145.82
50,light,140.35
100,light,130.93
150,light,140.04
200,light,146.46
250,light,143.4
300,light,138.14
350,light,127.25
400,light,128.22
450,light,153.99
500,light,144.53
550,light,137.99
600,light,154.59
650,light,128.39
700,light,132.78
750,light,128.46
800,light,153.42
850,light,145.46
900,light,144.14
950,light,137.29
1000,light,148.86
1050,light,138.58
1100,light,132.97
1150,light,147.74
1200,light,134.15
1250,light,126.99
1300,light,133.89
1350,light,138.24
1400,light,154.35
1450,light,144.09
1500,light,136.5
1550,light,142.39
1600,light,139.04
1650,light,141.83
1700,light,144.29
1750,light,124.51
1800,light,138.69
1850,light,153.93
1900,light,139.61
1950,light,144.68
2000,light,126.62
2050,light,144.68
2100,light,138.26
2150,light,138.8
2200,light,122.25
2250,light,123.98
2300,light,129.14
2350,light,120.8
2400,light,143.42
2450,light,128.95
2500,light,149.64
2550,light,136.88
2600,light,146.86
2650,light,136.07
2700,light,130.31
2750,light,147.56
2800,light,156.68
2850,light,154.14
2900,light,131.96
2950,light,132.35
3000,light,144.4
3050,light,143.13
3100,light,137.4
3150,light,131.19
3200,light,126.68
3250,light,142.83
3300,light,145.96
3350,light,134.67
3400,light,140.32
3450,light,127.72
3500,light,154.52
3550,light,146.01
3600,light,155.77
3650,light,130.36
3700,light,125.03
3750,light,146.72
3800,light,118.95
3850,light,131.44
3900,light,154.82
3950,light,136.77
4000,light,133.6
4050,light,127.93
4100,light,129.86
4150,light,145.03
4200,light,135.04
4250,light,115.58
4300,light,155.77
4350,light,138.58
4400,light,127.51
4450,light,130.17
4500,light,129.26
4550,light,160.61
4600,light,134.32
4650,light,140.29
4700,light,151.94
4750,light,136.71
4800,light,155.55
4850,light,156.57
4900,light,148.41
4950,light,141.67
