timestamp_ms,sensor,value
0,temp,22.09
0,light,86
100,temp,22.01
100,light,69
200,temp,21.84
200,light,67
300,temp,21.94
300,light,82
400,temp,22.05
400,light,80
500,temp,22.08
500,light,77
600,temp,22.11
600,light,83
700,temp,22.32
700,light,66
800,temp,22.07
800,light,69
900,temp,22.14
900,light,83
1000,temp,22.24
1000,light,77
1100,temp,22.02
1100,light,67
1200,temp,21.96
1200,light,93
1300,temp,22.18
1300,light,91
1400,temp,22.03
1400,light,75
1500,temp,22.15
1500,light,70
1600,temp,21.98
1600,light,77
1700,temp,22.04
1700,light,83
1800,temp,21.93
1800,light,83
1900,temp,22.02
1900,light,89
2000,temp,22.12
2000,light,106
2100,temp,22.11
2100,light,78
2200,temp,22.24
2200,light,79
2300,temp,22.4
2300,light,85
2400,temp,22.13
2400,light,89
2500,temp,22.4
2500,light,83
2600,temp,22.24
2600,light,77
2700,temp,22.22
2700,light,85
2800,temp,21.93
2800,light,75
2900,temp,21.98
2900,light,100
3000,temp,22.29
3000,light,79
3100,temp,22.1
3100,light,89
3200,temp,22.3
3200,light,86
3300,temp,22.05
3300,light,84
3400,temp,22.34
3400,light,85
3500,temp,22.02
3500,light,92
3600,temp,21.98
3600,light,86
3700,temp,22.01
3700,light,89
3800,temp,22.21
3800,light,97
3900,temp,22.14
3900,light,84
4000,temp,22.19
4000,light,90
4100,temp,21.99
4100,light,83
4200,temp,22.1
4200,light,95
4300,temp,22.18
4300,light,95
4400,temp,22.26
4400,light,91
4500,temp,22.24
4500,light,99
4600,temp,22.3
4600,light,81
4700,temp,22.05
4700,light,93
4800,temp,22.2
4800,light,98
4900,temp,21.97
4900,light,90
5000,temp,22.3
5000,light,102
5100,temp,22.1
5100,light,98
5200,temp,22.22
5200,light,109
5300,temp,22.45
5300,light,79
5400,temp,22.37
5400,light,83
5500,temp,22.39
5500,light,100
5600,temp,22.15
5600,light,104
5700,temp,22.27
5700,light,95
5800,temp,22.41
5800,light,97
5900,temp,22.46
5900,light,108
6000,temp,22.26
6000,light,90
6100,temp,22.35
6100,light,100
6200,temp,22.39
6200,light,103
6300,temp,22.28
6300,light,97
6400,temp,22.5
6400,light,97
6500,temp,22.22
6500,light,98
6600,temp,22.28
6600,light,95
6700,temp,22.22
6700,light,92
6800,temp,22.29
6800,light,101
6900,temp,22.38
6900,light,86
7000,temp,22.51
7000,light,94
7100,temp,22.32
7100,light,97
7200,temp,22.62
7200,light,93
7300,temp,22.23
7300,light,93
7400,temp,22.33
7400,light,105
7500,temp,22.23
7500,light,94
7600,temp,22.33
7600,light,97
7700,temp,22.71
7700,light,102
7800,temp,22.43
7800,light,75
7900,temp,22.31
7900,light,88
8000,temp,22.4
8000,light,94
8100,temp,21.98
8100,light,94
8200,temp,22.31
8200,light,92
8300,temp,22.39
8300,light,95
8400,temp,22.42
8400,light,98
8500,temp,22.36
8500,light,103
8600,temp,22.37
8600,light,95
8700,temp,22.43
8700,light,97
8800,temp,22.38
8800,light,106
8900,temp,22.54
8900,light,104
9000,temp,22.29
9000,light,107
9100,temp,22.14
9100,light,95
9200,temp,22.36
9200,light,98
9300,temp,22.39
9300,light,98
9400,temp,22.38
9400,light,104
9500,temp,22.51
9500,light,111
9600,temp,22.64
9600,light,90
9700,temp,22.49
9700,light,102
9800,temp,22.44
9800,light,92
9900,temp,22.68
9900,light,114
10000,temp,22.6
10000,light,95
10100,temp,22.42
10100,light,113
10200,temp,22.54
10200,light,81
10300,temp,22.58
10300,light,113
10400,temp,22.71
10400,light,100
10500,temp,22.53
10500,light,90
10600,temp,22.77
10600,light,107
10700,temp,22.51
10700,light,91
10800,temp,22.62
10800,light,113
10900,temp,22.71
10900,light,102
11000,temp,22.43
11000,light,107
11100,temp,22.37
11100,light,103
11200,temp,22.63
11200,light,95
11300,temp,22.64
11300,light,99
11400,temp,22.19
11400,light,110
11500,temp,22.77
11500,light,109
11600,temp,22.31
11600,light,112
11700,temp,22.45
11700,light,95
11800,temp,22.55
11800,light,99
11900,temp,22.14
11900,light,105
12000,temp,22.4
12000,light,115
12100,temp,22.58
12100,light,102
12200,temp,22.68
12200,light,108
12300,temp,22.47
12300,light,95
12400,temp,22.77
12400,light,101
12500,temp,22.35
12500,light,107
12600,temp,22.42
12600,light,97
12700,temp,22.5
12700,light,114
12800,temp,22.6
12800,light,102
12900,temp,22.58
12900,light,113
13000,temp,22.38
13000,light,103
13100,temp,22.48
13100,light,105
13200,temp,22.38
13200,light,114
13300,temp,22.61
13300,light,114
13400,temp,22.48
13400,light,101
13500,temp,22.62
13500,light,103
13600,temp,22.79
13600,light,101
13700,temp,22.62
13700,light,123
13800,temp,22.84
13800,light,97
13900,temp,22.94
13900,light,108
14000,temp,22.74
14000,light,105
14100,temp,22.63
14100,light,112
14200,temp,22.97
14200,light,114
14300,temp,22.54
14300,light,117
14400,temp,22.7
14400,light,98
14500,temp,22.26
14500,light,103
14600,temp,22.57
14600,light,117
14700,temp,22.58
14700,light,107
14800,temp,22.52
14800,light,121
14900,temp,22.59
14900,light,110
15000,temp,22.74
15000,light,103
15100,temp,22.88
15100,light,102
15200,temp,22.48
15200,light,103
15300,temp,22.76
15300,light,103
15400,temp,22.62
15400,light,115
15500,temp,22.71
15500,light,102
15600,temp,22.99
15600,light,118
15700,temp,22.67
15700,light,108
15800,temp,22.45
15800,light,115
15900,temp,22.43
15900,light,114
16000,temp,22.47
16000,light,107
16100,temp,22.67
16100,light,106
16200,temp,22.8
16200,light,108
16300,temp,22.65
16300,light,125
16400,temp,22.78
16400,light,111
16500,temp,22.55
16500,light,112
16600,temp,22.71
16600,light,104
16700,temp,22.94
16700,light,118
16800,temp,22.72
16800,light,109
16900,temp,22.49
16900,light,90
17000,temp,22.94
17000,light,107
17100,temp,23.18
17100,light,110
17200,temp,22.64
17200,light,109
17300,temp,22.65
17300,light,118
17400,temp,22.78
17400,light,111
17500,temp,22.8
17500,light,109
17600,temp,22.71
17600,light,108
17700,temp,22.75
17700,light,112
17800,temp,22.98
17800,light,117
17900,temp,23
17900,light,117
18000,temp,22.63
18000,light,109
18100,temp,22.77
18100,light,115
18200,temp,22.8
18200,light,122
18300,temp,22.79
18300,light,115
18400,temp,22.99
18400,light,121
18500,temp,22.89
18500,light,119
18600,temp,22.67
18600,light,122
18700,temp,22.68
18700,light,117
18800,temp,23.08
18800,light,113
18900,temp,22.89
18900,light,122
19000,temp,22.91
19000,light,113
19100,temp,22.73
19100,light,116
19200,temp,22.84
19200,light,126
19300,temp,22.83
19300,light,112
19400,temp,22.69
19400,light,108
19500,temp,22.89
19500,light,120
19600,temp,22.96
19600,light,113
19700,temp,22.79
19700,light,121
19800,temp,23.2
19800,light,117
19900,temp,22.77
19900,light,131
20000,temp,22.73
20000,light,126
20100,temp,22.75
20100,light,111
20200,temp,22.9
20200,light,126
20300,temp,22.92
20300,light,113
20400,temp,23.16
20400,light,125
20500,temp,22.72
20500,light,122
20600,temp,22.89
20600,light,124
20700,temp,23.19
20700,light,129
20800,temp,23.32
20800,light,117
20900,temp,22.64
20900,light,128
21000,temp,23.06
21000,light,118
21100,temp,23.08
21100,light,124
21200,temp,23.02
21200,light,105
21300,temp,23.08
21300,light,123
21400,temp,23.19
21400,light,116
21500,temp,23.15
21500,light,130
21600,temp,23.07
21600,light,121
21700,temp,22.91
21700,light,123
21800,temp,23.29
21800,light,121
21900,temp,22.79
21900,light,119
22000,temp,22.96
22000,light,133
22100,temp,22.98
22100,light,116
22200,temp,23.02
22200,light,131
22300,temp,22.75
22300,light,124
22400,temp,22.88
22400,light,106
22500,temp,23.01
22500,light,127
22600,temp,22.99
22600,light,131
22700,temp,23.16
22700,light,120
22800,temp,23.06
22800,light,123
22900,temp,23.17
22900,light,124
23000,temp,22.79
23000,light,134
23100,temp,23.15
23100,light,133
23200,temp,23.21
23200,light,128
23300,temp,23.07
23300,light,142
23400,temp,23.16
23400,light,126
23500,temp,23.08
23500,light,130
23600,temp,23.06
23600,light,120
23700,temp,22.86
23700,light,122
23800,temp,22.89
23800,light,121
23900,temp,22.98
23900,light,126
24000,temp,23.02
24000,light,132
24100,temp,23.19
24100,light,135
24200,temp,23.1
24200,light,119
24300,temp,23.09
24300,light,125
24400,temp,23.21
24400,light,128
24500,temp,23.32
24500,light,120
24600,temp,23.2
24600,light,120
24700,temp,23.04
24700,light,134
24800,temp,23.31
24800,light,128
24900,temp,23.15
24900,light,132
25000,temp,23.07
25000,light,118
25100,temp,22.96
25100,light,130
25200,temp,23.53
25200,light,129
25300,temp,23.22
25300,light,130
25400,temp,22.85
25400,light,138
25500,temp,23.24
25500,light,132
25600,temp,23.06
25600,light,128
25700,temp,23.38
25700,light,123
25800,temp,23.12
25800,light,147
25900,temp,23.27
25900,light,134
26000,temp,23
26000,light,131
26100,temp,23.15
26100,light,143
26200,temp,23.33
26200,light,135
26300,temp,23.19
26300,light,141
26400,temp,23.08
26400,light,139
26500,temp,23.06
26500,light,132
26600,temp,23.54
26600,light,135
26700,temp,23.36
26700,light,146
26800,temp,23.06
26800,light,116
26900,temp,23.14
26900,light,150
27000,temp,23.23
27000,light,145
27100,temp,23.2
27100,light,143
27200,temp,23.3
27200,light,132
27300,temp,23.49
27300,light,150
27400,temp,23.5
27400,light,142
27500,temp,23.27
27500,light,125
27600,temp,23.15
27600,light,133
27700,temp,23.45
27700,light,137
27800,temp,23.38
27800,light,129
27900,temp,23.14
27900,light,130
28000,temp,23.15
28000,light,138
28100,temp,23.21
28100,light,129
28200,temp,23.61
28200,light,140
28300,temp,23.34
28300,light,129
28400,temp,23.2
28400,light,136
28500,temp,23.42
28500,light,138
28600,temp,23.43
28600,light,149
28700,temp,23.55
28700,light,156
28800,temp,23.31
28800,light,141
28900,temp,23.41
28900,light,137
29000,temp,23.24
29000,light,133
29100,temp,23.25
29100,light,123
29200,temp,23.24
29200,light,135
29300,temp,23.54
29300,light,133
29400,temp,22.96
29400,light,143
29500,temp,23.21
29500,light,143
29600,temp,23.55
29600,light,142
29700,temp,23.44
29700,light,159
29800,temp,23.52
29800,light,141
29900,temp,23.33
29900,light,136
30000,temp,23.16
30000,light,139
30100,temp,23.34
30100,light,143
30200,temp,23.5
30200,light,156
30300,temp,23.02
30300,light,143
30400,temp,23.35
30400,light,150
30500,temp,23.4
30500,light,146
30600,temp,23.57
30600,light,147
30700,temp,23.34
30700,light,139
30800,temp,23.44
30800,light,138
30900,temp,23.66
30900,light,144
31000,temp,23.2
31000,light,146
31100,temp,23.55
31100,light,131
31200,temp,23.59
31200,light,148
31300,temp,23.43
31300,light,124
31400,temp,23.55
31400,light,129
31500,temp,23.78
31500,light,147
31600,temp,23.42
31600,light,139
31700,temp,23.4
31700,light,137
31800,temp,23.42
31800,light,141
31900,temp,23.31
31900,light,140
32000,temp,23.44
32000,light,136
32100,temp,23.33
32100,light,161
32200,temp,23.57
32200,light,157
32300,temp,23.48
32300,light,141
32400,temp,23.35
32400,light,146
32500,temp,23.51
32500,light,146
32600,temp,23.36
32600,light,149
32700,temp,23.19
32700,light,137
32800,temp,23.62
32800,light,141
32900,temp,23.47
32900,light,148
33000,temp,23.24
33000,light,134
33100,temp,23.28
33100,light,152
33200,temp,23.37
33200,light,137
33300,temp,23.35
33300,light,147
33400,temp,23.62
33400,light,146
33500,temp,23.63
33500,light,151
33600,temp,23.5
33600,light,155
33700,temp,23.35
33700,light,147
33800,temp,23.18
33800,light,149
33900,temp,23.44
33900,light,148
34000,temp,23.71
34000,light,152
34100,temp,23.87
34100,light,160
34200,temp,23.57
34200,light,144
34300,temp,23.73
34300,light,151
34400,temp,23.68
34400,light,148
34500,temp,23.66
34500,light,170
34600,temp,23.49
34600,light,145
34700,temp,23.34
34700,light,156
34800,temp,23.51
34800,light,151
34900,temp,23.55
34900,light,153
35000,temp,23.82
35000,light,143
35100,temp,23.67
35100,light,152
35200,temp,23.71
35200,light,155
35300,temp,23.6
35300,light,149
35400,temp,23.47
35400,light,145
35500,temp,23.6
35500,light,155
35600,temp,23.59
35600,light,153
35700,temp,23.86
35700,light,148
35800,temp,23.47
35800,light,162
35900,temp,23.61
35900,light,151
36000,temp,23.89
36000,light,153
36100,temp,23.66
36100,light,144
36200,temp,23.64
36200,light,156
36300,temp,23.4
36300,light,164
36400,temp,23.62
36400,light,146
36500,temp,23.69
36500,light,158
36600,temp,23.61
36600,light,135
36700,temp,23.81
36700,light,141
36800,temp,23.65
36800,light,153
36900,temp,23.82
36900,light,152
37000,temp,23.72
37000,light,159
37100,temp,23.67
37100,light,150
37200,temp,23.48
37200,light,160
37300,temp,23.7
37300,light,140
37400,temp,24.05
37400,light,150
37500,temp,23.73
37500,light,153
37600,temp,23.7
37600,light,152
37700,temp,23.87
37700,light,163
37800,temp,23.78
37800,light,145
37900,temp,23.59
37900,light,156
38000,temp,23.81
38000,light,150
38100,temp,24.02
38100,light,160
38200,temp,23.84
38200,light,166
38300,temp,23.75
38300,light,161
38400,temp,23.73
38400,light,160
38500,temp,23.48
38500,light,157
38600,temp,24.07
38600,light,134
38700,temp,23.54
38700,light,147
38800,temp,23.7
38800,light,151
38900,temp,23.75
38900,light,166
39000,temp,23.78
39000,light,161
39100,temp,23.66
39100,light,136
39200,temp,23.7
39200,light,150
39300,temp,23.92
39300,light,161
39400,temp,23.66
39400,light,153
39500,temp,23.86
39500,light,171
39600,temp,23.76
39600,light,152
39700,temp,23.68
39700,light,148
39800,temp,24.01
39800,light,165
39900,temp,23.84
39900,light,175
40000,temp,23.79
40000,light,162
40100,temp,23.64
40100,light,170
40200,temp,23.62
40200,light,148
40300,temp,23.77
40300,light,157
40400,temp,23.79
40400,light,149
40500,temp,24.01
40500,light,165
40600,temp,23.96
40600,light,170
40700,temp,24.1
40700,light,153
40800,temp,23.86
40800,light,165
40900,temp,23.65
40900,light,156
41000,temp,23.79
41000,light,182
41100,temp,23.85
41100,light,166
41200,temp,23.98
41200,light,162
41300,temp,23.74
41300,light,158
41400,temp,23.86
41400,light,168
41500,temp,23.9
41500,light,177
41600,temp,23.89
41600,light,162
41700,temp,23.83
41700,light,170
41800,temp,23.98
41800,light,176
41900,temp,24.42
41900,light,172
42000,temp,23.83
42000,light,180
42100,temp,23.81
42100,light,175
42200,temp,24.12
42200,light,169
42300,temp,23.87
42300,light,165
42400,temp,23.6
42400,light,173
42500,temp,24.02
42500,light,152
42600,temp,24.01
42600,light,176
42700,temp,23.77
42700,light,160
42800,temp,23.74
42800,light,165
42900,temp,24.1
42900,light,165
43000,temp,23.84
43000,light,171
43100,temp,23.99
43100,light,180
43200,temp,23.86
43200,light,164
43300,temp,24.11
43300,light,166
43400,temp,24.06
43400,light,163
43500,temp,24.09
43500,light,164
43600,temp,23.99
43600,light,163
43700,temp,23.89
43700,light,181
43800,temp,23.97
43800,light,172
43900,temp,24.32
43900,light,164
44000,temp,24.06
44000,light,168
44100,temp,24.2
44100,light,173
44200,temp,24.16
44200,light,167
44300,temp,24.03
44300,light,166
44400,temp,24.14
44400,light,162
44500,temp,24.03
44500,light,171
44600,temp,23.91
44600,light,177
44700,temp,24.16
44700,light,184
44800,temp,24.25
44800,light,173
44900,temp,23.93
44900,light,170
45000,temp,23.99
45000,light,167
45100,temp,24.29
45100,light,165
45200,temp,24.08
45200,light,165
45300,temp,24.18
45300,light,169
45400,temp,23.87
45400,light,159
45500,temp,24.09
45500,light,165
45600,temp,24.27
45600,light,154
45700,temp,24.29
45700,light,168
45800,temp,24.04
45800,light,178
45900,temp,24.03
45900,light,157
46000,temp,23.84
46000,light,170
46100,temp,24.14
46100,light,170
46200,temp,23.96
46200,light,174
46300,temp,24.14
46300,light,167
46400,temp,24.04
46400,light,178
46500,temp,24.05
46500,light,170
46600,temp,24.24
46600,light,178
46700,temp,24.31
46700,light,156
46800,temp,23.76
46800,light,188
46900,temp,24.44
46900,light,163
47000,temp,24.11
47000,light,170
47100,temp,24.08
47100,light,153
47200,temp,24.2
47200,light,180
47300,temp,24.33
47300,light,179
47400,temp,24.32
47400,light,170
47500,temp,24.26
47500,light,175
47600,temp,24.23
47600,light,162
47700,temp,23.9
47700,light,181
47800,temp,24.38
47800,light,183
47900,temp,24.11
47900,light,190
48000,temp,23.98
48000,light,181
48100,temp,24.31
48100,light,187
48200,temp,24.39
48200,light,177
48300,temp,24.3
48300,light,190
48400,temp,24.13
48400,light,186
48500,temp,24.06
48500,light,176
48600,temp,23.98
48600,light,191
48700,temp,24.49
48700,light,162
48800,temp,24.28
48800,light,186
48900,temp,24.35
48900,light,176
49000,temp,23.91
49000,light,177
49100,temp,24.18
49100,light,178
49200,temp,24.27
49200,light,186
49300,temp,24.41
49300,light,161
49400,temp,24.18
49400,light,184
49500,temp,24.24
49500,light,177
49600,temp,24.53
49600,light,192
49700,temp,24.21
49700,light,200
49800,temp,24.26
49800,light,166
49900,temp,24.27
49900,light,186
50000,temp,24.37
50000,light,194
50100,temp,24.18
50100,light,176
50200,temp,23.95
50200,light,169
50300,temp,24.4
50300,light,187
50400,temp,24.44
50400,light,171
50500,temp,24.22
50500,light,171
50600,temp,24.37
50600,light,184
50700,temp,24.36
50700,light,194
50800,temp,24.26
50800,light,183
50900,temp,24.27
50900,light,195
51000,temp,24.24
51000,light,179
