timestamp_ms,sensor,value
0,temp,22.4
0,light,154
0,sound,46
100,temp,22.22
100,light,156
100,sound,43
200,temp,22.23
200,light,151
200,sound,42
300,temp,22.32
300,light,149
300,sound,42
400,temp,22.31
400,light,149
400,sound,41
500,temp,22.39
500,light,151
500,sound,42
600,temp,22.2
600,light,153
600,sound,43
700,temp,22.32
700,light,155
700,sound,43
800,temp,22.51
800,light,153
800,sound,41
900,temp,22.3
900,light,148
900,sound,42
1000,temp,22.4
1000,light,149
1000,sound,42
1100,temp,22.33
1100,light,147
1100,sound,45
1200,temp,22.37
1200,light,154
1200,sound,43
1300,temp,22.48
1300,light,158
1300,sound,41
1400,temp,22.39
1400,light,149
1400,sound,43
1500,temp,22.39
1500,light,153
1500,sound,42
1600,temp,22.26
1600,light,155
1600,sound,44
1700,temp,22.43
1700,light,156
1700,sound,44
1800,temp,22.56
1800,light,152
1800,sound,42
1900,temp,22.36
1900,light,148
1900,sound,43
2000,temp,22.27
2000,light,153
2000,sound,44
2100,temp,22.36
2100,light,157
2100,sound,43
2200,temp,22.34
2200,light,147
2200,sound,42
2300,temp,22.45
2300,light,153
2300,sound,44
2400,temp,22.29
2400,light,148
2400,sound,42
2500,temp,22.27
2500,light,151
2500,sound,41
2600,temp,22.37
2600,light,153
2600,sound,41
2700,temp,22.39
2700,light,152
2700,sound,41
2800,temp,22.19
2800,light,151
2800,sound,41
2900,temp,22.23
2900,light,152
2900,sound,45
3000,temp,22.37
3000,light,149
3000,sound,43
3100,temp,22.21
3100,light,157
3100,sound,41
3200,temp,22.28
3200,light,155
3200,sound,42
3300,temp,22.31
3300,light,151
3300,sound,43
3400,temp,22.36
3400,light,154
3400,sound,43
3500,temp,22.35
3500,light,151
3500,sound,42
3600,temp,22.24
3600,light,156
3600,sound,41
3700,temp,22.29
3700,light,151
3700,sound,41
3800,temp,22.32
3800,light,151
3800,sound,42
3900,temp,22.45
3900,light,152
3900,sound,41
4000,temp,22.29
4000,light,155
4000,sound,41
4100,temp,22.36
4100,light,156
4100,sound,44
4200,temp,22.37
4200,light,152
4200,sound,42
4300,temp,22.39
4300,light,151
4300,sound,42
4400,temp,22.48
4400,light,155
4400,sound,42
4500,temp,22.34
4500,light,153
4500,sound,42
4600,temp,22.37
4600,light,152
4600,sound,44
4700,temp,22.24
4700,light,156
4700,sound,42
4800,temp,22.28
4800,light,150
4800,sound,43
4900,temp,22.31
4900,light,152
4900,sound,42
5000,temp,22.34
5000,light,153
5000,sound,42
5100,temp,22.26
5100,light,154
5100,sound,43
5200,temp,22.26
5200,light,151
5200,sound,44
5300,temp,22.38
5300,light,149
5300,sound,41
5400,temp,22.42
5400,light,152
5400,sound,43
5500,temp,22.36
5500,light,157
5500,sound,43
5600,temp,22.31
5600,light,157
5600,sound,41
5700,temp,22.48
5700,light,151
5700,sound,42
5800,temp,22.23
5800,light,155
5800,sound,46
5900,temp,22.35
5900,light,150
5900,sound,41
6000,temp,22.43
6000,light,155
6000,sound,41
6100,temp,22.21
6100,light,150
6100,sound,42
6200,temp,22.35
6200,light,152
6200,sound,43
6300,temp,22.33
6300,light,157
6300,sound,44
6400,temp,22.27
6400,light,151
6400,sound,43
6500,temp,22.26
6500,light,148
6500,sound,43
6600,temp,22.3
6600,light,151
6600,sound,41
6700,temp,22.3
6700,light,157
6700,sound,43
6800,temp,22.19
6800,light,150
6800,sound,43
6900,temp,22.34
6900,light,151
6900,sound,43
7000,temp,22.21
7000,light,149
7000,sound,41
7100,temp,22.46
7100,light,155
7100,sound,42
7200,temp,22.41
7200,light,156
7200,sound,43
7300,temp,22.22
7300,light,149
7300,sound,41
7400,temp,22.44
7400,light,149
7400,sound,42
7500,temp,22.35
7500,light,149
7500,sound,41
7600,temp,22.26
7600,light,156
7600,sound,42
7700,temp,22.3
7700,light,155
7700,sound,41
7800,temp,22.3
7800,light,147
7800,sound,41
7900,temp,22.36
7900,light,152
7900,sound,44
8000,temp,22.41
8000,light,150
8000,sound,42
8100,temp,22.33
8100,light,151
8100,sound,42
8200,temp,22.37
8200,light,149
8200,sound,43
8300,temp,22.16
