timestamp_ms,sensor,value
0,compass,9.3
200,compass,9.8
400,compass,10
600,compass,10.2
800,compass,9.7
1000,compass,8
1200,compass,7.1
1400,compass,8.5
1600,compass,8.4
1800,compass,8.5
2000,compass,6.6
2200,compass,6.4
2400,compass,5.4
2600,compass,5.3
2800,compass,6
3000,compass,5
3200,compass,4.9
3400,compass,5
3600,compass,6.5
3800,compass,7.8
4000,compass,5.3
4200,compass,4.4
4400,compass,5.8
4600,compass,4.3
4800,compass,5.3
5000,compass,5.1
5200,compass,4.9
5400,compass,4.2
5600,compass,4.8
5800,compass,4.8
6000,compass,5.1
6200,compass,5.8
6400,compass,7.7
6600,compass,8.4
6800,compass,8
7000,compass,9.2
7200,compass,7.2
7400,compass,4.5
7600,compass,8.7
7800,compass,8.7
8000,compass,7.1
8200,compass,9
8400,compass,9.4
8600,compass,10
8800,compass,11.8
9000,compass,13.4
9200,compass,13.7
9400,compass,15
9600,compass,16.7
9800,compass,15.8
10000,compass,14.9
10200,compass,13
10400,compass,11.9
10600,compass,12.1
10800,compass,11.6
11000,compass,10.4
11200,compass,11.7
11400,compass,11.2
11600,compass,13.3
11800,compass,12.7
12000,compass,12.9
12200,compass,15.8
12400,compass,16.3
12600,compass,17.9
12800,compass,19
13000,compass,18.4
13200,compass,17.8
13400,compass,19.5
13600,compass,19.5
13800,compass,20.2
14000,compass,17.8
14200,compass,17.7
14400,compass,17.2
14600,compass,14.7
14800,compass,16.4
15000,compass,17.5
15200,compass,18.9
15400,compass,15.7
15600,compass,15.9
15800,compass,15.9
16000,compass,15.6
16200,compass,16
16400,compass,15.6
16600,compass,17.4
16800,compass,17.3
17000,compass,16.9
17200,compass,14.7
17400,compass,14.9
17600,compass,14.6
17800,compass,16
18000,compass,17.8
18200,compass,19.1
18400,compass,20.1
18600,compass,19.8
18800,compass,18.7
19000,compass,19.5
19200,compass,19.1
19400,compass,19
19600,compass,20.7
19800,compass,20.3
20000,compass,19
20200,compass,18.6
20400,compass,19.4
20600,compass,18.4
20800,compass,18.2
21000,compass,17.3
21200,compass,17.6
21400,compass,17.7
21600,compass,17.5
21800,compass,15.3
22000,compass,14
22200,compass,14.3
22400,compass,14
22600,compass,13.7
22800,compass,13.4
23000,compass,12.2
23200,compass,12.6
23400,compass,13.5
23600,compass,13.3
23800,compass,14.2
24000,compass,14.8
24200,compass,17.5
24400,compass,18
24600,compass,17.1
24800,compass,16.9
25000,compass,17.3
25200,compass,15.7
25400,compass,17.4
25600,compass,15.8
25800,compass,14.3
26000,compass,13.5
26200,compass,14.8
26400,compass,13.9
26600,compass,14.2
26800,compass,12.8
27000,compass,11.1
27200,compass,9.8
27400,compass,9.3
27600,compass,9.5
27800,compass,8.6
28000,compass,10.6
28200,compass,11.3
28400,compass,12.2
28600,compass,10
28800,compass,11.2
29000,compass,11.8
29200,compass,13.3
29400,compass,14.5
29600,compass,14.6
29800,compass,14.2
30000,compass,14.8
30200,compass,14.6
30400,compass,14.4
30600,compass,12.7
30800,compass,12.8
31000,compass,12.3
31200,compass,11.4
31400,compass,11.5
31600,compass,11.1
31800,compass,13.4
32000,compass,14.2
32200,compass,11.6
32400,compass,12.5
32600,compass,14.6
32800,compass,16.3
33000,compass,16.2
33200,compass,14.5
33400,compass,14.5
33600,compass,13.8
33800,compass,13.6
34000,compass,14.6
34200,compass,14.4
34400,compass,14.7
34600,compass,16.4
34800,compass,19.7
35000,compass,21.1
35200,compass,19.3
35400,compass,20
35600,compass,20.2
35800,compass,20.7
36000,compass,20.3
36200,compass,18.9
36400,compass,19.8
36600,compass,18.9
36800,compass,20.4
37000,compass,20
37200,compass,20.6
37400,compass,20
37600,compass,20.1
37800,compass,19.8
38000,compass,20.9
38200,compass,21.1
38400,compass,20.7
38600,compass,21.5
38800,compass,21.8
39000,compass,22.7
39200,compass,21.7
39400,compass,23.9
39600,compass,22.8
39800,compass,23.3
40000,compass,23.4
40200,compass,24.6
40400,compass,22.5
40600,compass,23.6
40800,compass,23.9
41000,compass,26.5
41200,compass,28
41400,compass,28.7
41600,compass,28.5
41800,compass,28
42000,compass,29.5
42200,compass,27.6
42400,compass,27.3
42600,compass,27.5
42800,compass,26.7
43000,compass,26.4
43200,compass,25.9
43400,compass,24.9
43600,compass,25.9
43800,compass,25.2
44000,compass,24.2
44200,compass,24.5
44400,compass,24.4
44600,compass,23.9
44800,compass,25.5
45000,compass,24.7
45200,compass,25.4
45400,compass,25.1
45600,compass,25.3
45800,compass,24.7
46000,compass,24.6
46200,compass,24.4
46400,compass,26.7
46600,compass,26.8
46800,compass,24.5
47000,compass,24.2
47200,compass,24.1
47400,compass,24
47600,compass,22.6
47800,compass,24
48000,compass,25
48200,compass,25.1
48400,compass,25.1
48600,compass,23.6
48800,compass,22.9
49000,compass,23.7
49200,compass,24.4
49400,compass,24.9
49600,compass,23.7
