timestamp_ms,sensor,value
0,temp,21.71
0,light,153
0,sound,41
100,temp,21.63
100,light,146
100,sound,38
200,temp,21.7
200,light,148
200,sound,41
300,temp,21.83
300,light,149
300,sound,42
400,temp,21.65
400,light,146
400,sound,40
500,temp,21.73
500,light,150
500,sound,40
600,temp,21.74
600,light,144
600,sound,39
700,temp,21.71
700,light,147
700,sound,40
800,temp,21.67
800,light,141
800,sound,40
900,temp,21.55
900,light,143
900,sound,40
1000,temp,21.72
1000,light,142
1000,sound,39
1100,temp,21.75
1100,light,144
1100,sound,39
1200,temp,21.77
1200,light,149
1200,sound,42
1300,temp,21.71
1300,light,145
1300,sound,41
1400,temp,21.77
1400,light,153
1400,sound,41
1500,temp,21.75
1500,light,142
1500,sound,39
1600,temp,21.88
1600,light,140
1600,sound,39
1700,temp,21.72
1700,light,141
1700,sound,38
1800,temp,21.82
1800,light,145
1800,sound,39
1900,temp,21.83
1900,light,142
1900,sound,42
2000,temp,21.78
2000,light,148
2000,sound,40
2100,temp,21.76
2100,light,148
2100,sound,40
2200,temp,21.75
2200,light,143
2200,sound,40
2300,temp,21.76
2300,light,154
2300,sound,41
2400,temp,21.84
2400,light,149
2400,sound,39
2500,temp,21.82
2500,light,149
2500,sound,38
2600,temp,21.67
2600,light,149
2600,sound,38
2700,temp,21.62
2700,light,149
2700,sound,42
2800,temp,21.78
2800,light,150
2800,sound,40
2900,temp,21.66
2900,light,148
2900,sound,43
3000,temp,21.84
3000,light,142
3000,sound,39
3100,temp,21.77
3100,light,149
3100,sound,40
3200,temp,21.84
3200,light,150
3200,sound,41
3300,temp,21.74
3300,light,145
3300,sound,39
3400,temp,21.83
3400,light,148
3400,sound,39
3500,temp,21.66
3500,light,145
3500,sound,39
3600,temp,21.79
3600,light,144
3600,sound,42
3700,temp,21.69
3700,light,147
3700,sound,39
3800,temp,21.67
3800,light,146
3800,sound,39
3900,temp,21.78
3900,light,145
3900,sound,40
4000,temp,21.86
4000,light,152
4000,sound,40
4100,temp,21.54
4100,light,145
4100,sound,39
4200,temp,21.74
4200,light,154
4200,sound,39
4300,temp,21.75
4300,light,146
4300,sound,39
4400,temp,21.74
4400,light,148
4400,sound,43
4500,temp,21.74
4500,light,150
4500,sound,40
4600,temp,21.7
4600,light,148
4600,sound,40
4700,temp,21.76
4700,light,148
4700,sound,40
4800,temp,21.76
4800,light,148
4800,sound,38
4900,temp,21.61
4900,light,146
4900,sound,40
5000,temp,21.84
5000,light,151
5000,sound,39
5100,temp,21.72
5100,light,149
5100,sound,41
5200,temp,21.74
5200,light,148
5200,sound,41
5300,temp,21.72
5300,light,142
5300,sound,39
5400,temp,21.66
5400,light,144
5400,sound,39
5500,temp,21.72
5500,light,145
5500,sound,39
5600,temp,21.78
5600,light,144
5600,sound,40
5700,temp,21.73
5700,light,146
5700,sound,39
5800,temp,21.75
5800,light,139
5800,sound,40
5900,temp,21.69
5900,light,144
5900,sound,39
6000,temp,21.69
6000,light,151
6000,sound,40
6100,temp,21.69
6100,light,144
6100,sound,39
6200,temp,21.76
6200,light,146
6200,sound,39
6300,temp,21.73
6300,light,149
6300,sound,40
6400,temp,21.8
6400,light,145
6400,sound,41
6500,temp,21.71
6500,light,145
6500,sound,39
6600,temp,21.79
6600,light,153
6600,sound,39
6700,temp,21.71
6700,light,143
6700,sound,39
6800,temp,21.84
6800,light,144
6800,sound,42
6900,temp,21.72
6900,light,149
6900,sound,40
7000,temp,21.66
7000,light,143
7000,sound,39
7100,temp,21.63
7100,light,148
7100,sound,39
7200,temp,21.74
7200,light,149
7200,sound,40
7300,temp,21.79
7300,light,144
7300,sound,40
7400,temp,21.78
7400,light,144
7400,sound,42
7500,temp,21.8
7500,light,148
7500,sound,39
7600,temp,21.78
7600,light,144
7600,sound,38
7700,temp,21.66
7700,light,146
7700,sound,38
7800,temp,21.64
7800,light,144
7800,sound,41
7900,temp,21.74
7900,light,149
7900,sound,40
8000,temp,21.9
8000,light,146
8000,sound,40
8100,temp,21.7
8100,light,147
8100,sound,39
8200,temp,21.8
8200,light,146
8200,sound,39
8300,temp,21.8
8300,light,144
8300,sound,40
8400,temp,21.69
8400,light,143
8400,sound,40
8500,temp,21.86
8500,light,146
8500,sound,40
8600,temp,21.8
8600,light,145
8600,sound,39
8700,temp,21.68
8700,light,147
8700,sound,40
8800,temp,21.74
8800,light,146
8800,sound,39
8900,temp,21.67
8900,light,145
8900,sound,40
9000,temp,21.73
9000,light,138
9000,sound,39
9100,temp,21.79
9100,light,149
9100,sound,39
9200,temp,21.79
9200,light,144
9200,sound,40
9300,temp,21.81
9300,light,149
9300,sound,41
9400,temp,21.81
9400,light,147
9400,sound,39
9500,temp,21.69
9500,light,152
9500,sound,39
9600,temp,21.64
9600,light,143
9600,sound,39
9700,temp,21.8
9700,light,144
9700,sound,39
9800,temp,21.77
9800,light,140
9800,sound,40
9900,temp,21.63
9900,light,144
9900,sound,39
10000,temp,21.74
10000,light,145
10000,sound,41
10100,temp,21.63
10100,light,145
10100,sound,38
10200,temp,21.8
10200,light,146
10200,sound,39
10300,temp,21.75
10300,light,145
10300,sound,42
10400,temp,21.74
10400,light,152
10400,sound,40
10500,temp,21.7
10500,light,147
10500,sound,39
10600,temp,21.81
10600,light,144
10600,sound,38
10700,temp,21.85
10700,light,144
10700,sound,39
10800,temp,21.71
10800,light,145
10800,sound,40
10900,temp,21.9
10900,light,147
10900,sound,39
11000,temp,21.69
11000,light,144
11000,sound,39
11100,temp,21.71
11100,light,151
11100,sound,38
11200,temp,21.79
11200,light,146
11200,sound,40
11300,temp,21.85
11300,light,148
11300,sound,40
11400,temp,21.85
11400,light,146
11400,sound,39
11500,temp,21.55
11500,light,145
11500,sound,43
11600,temp,21.77
11600,light,151
11600,sound,39
11700,temp,21.87
11700,light,142
11700,sound,39
11800,temp,21.7
11800,light,150
11800,sound,40
11900,temp,21.85
11900,light,149
11900,sound,41
12000,temp,21.66
12000,light,143
12000,sound,41
12100,temp,21.65
12100,light,149
12100,sound,41
12200,temp,21.77
12200,light,146
12200,sound,39
12300,temp,21.75
12300,light,149
12300,sound,39
12400,temp,21.66
12400,light,145
12400,sound,43
12500,temp,21.64
12500,light,147
12500,sound,39
12600,temp,21.7
12600,light,150
12600,sound,40
12700,temp,21.76
12700,light,151
12700,sound,41
12800,temp,21.72
12800,light,140
12800,sound,38
12900,temp,21.8
12900,light,148
12900,sound,39
13000,temp,21.76
13000,light,144
13000,sound,39
13100,temp,21.78
13100,light,148
13100,sound,39
13200,temp,21.73
13200,light,150
13200,sound,40
13300,temp,21.83
13300,light,154
13300,sound,40
13400,temp,21.88
13400,light,148
13400,sound,40
13500,temp,21.71
13500,light,143
13500,sound,40
13600,temp,21.64
13600,light,142
13600,sound,39
13700,temp,21.8
13700,light,150
13700,sound,40
13800,temp,21.71
13800,light,147
13800,sound,39
13900,temp,21.72
13900,light,145
13900,sound,39
14000,temp,21.87
14000,light,140
14000,sound,38
14100,temp,21.68
14100,light,146
14100,sound,40
14200,temp,21.78
14200,light,149
14200,sound,40
14300,temp,21.72
14300,light,146
14300,sound,39
14400,temp,21.69
14400,light,144
14400,sound,39
14500,temp,21.63
14500,light,151
14500,sound,42
14600,temp,21.74
14600,light,144
14600,sound,40
14700,temp,21.65
14700,light,148
