timestamp_ms,sensor,value
0,temp,22.78
0,light,158
0,sound,39
100,temp,22.88
100,light,159
100,sound,43
200,temp,22.79
200,light,159
200,sound,41
300,temp,22.81
300,light,164
300,sound,39
400,temp,22.8
400,light,162
400,sound,40
500,temp,22.8
500,light,163
500,sound,39
600,temp,22.83
600,light,159
600,sound,40
700,temp,22.74
700,light,161
700,sound,39
800,temp,22.74
800,light,161
800,sound,41
900,temp,22.86
900,light,166
900,sound,40
1000,temp,22.77
1000,light,159
1000,sound,41
1100,temp,22.71
1100,light,157
1100,sound,39
1200,temp,22.95
1200,light,158
1200,sound,40
1300,temp,22.74
1300,light,158
1300,sound,38
1400,temp,22.79
1400,light,162
1400,sound,40
1500,temp,22.92
1500,light,162
1500,sound,41
1600,temp,22.85
1600,light,157
1600,sound,39
1700,temp,22.82
1700,light,162
1700,sound,41
1800,temp,22.75
1800,light,159
1800,sound,41
1900,temp,22.69
1900,light,161
1900,sound,38
2000,temp,22.89
2000,light,154
2000,sound,41
2100,temp,22.85
2100,light,161
2100,sound,39
2200,temp,22.84
2200,light,165
2200,sound,39
2300,temp,22.96
2300,light,162
2300,sound,41
2400,temp,22.75
2400,light,163
2400,sound,39
2500,temp,22.78
2500,light,159
2500,sound,43
2600,temp,22.79
2600,light,158
2600,sound,43
2700,temp,22.82
2700,light,160
2700,sound,40
2800,temp,22.93
2800,light,160
2800,sound,41
2900,temp,22.92
2900,light,159
2900,sound,40
3000,temp,22.85
3000,light,157
3000,sound,41
3100,temp,22.77
3100,light,154
3100,sound,41
3200,temp,22.66
3200,light,164
3200,sound,39
3300,temp,22.79
3300,light,164
3300,sound,39
3400,temp,22.77
3400,light,162
3400,sound,38
3500,temp,22.89
3500,light,159
3500,sound,38
3600,temp,22.95
3600,light,161
3600,sound,39
3700,temp,22.9
3700,light,159
3700,sound,38
3800,temp,22.85
3800,light,161
3800,sound,39
3900,temp,22.86
3900,light,164
3900,sound,40
4000,temp,22.98
4000,light,157
4000,sound,40
4100,temp,22.75
4100,light,162
4100,sound,41
4200,temp,22.99
4200,light,163
4200,sound,39
4300,temp,22.8
4300,light,163
4300,sound,39
4400,temp,22.84
4400,light,162
4400,sound,39
4500,temp,22.72
4500,light,163
4500,sound,41
4600,temp,22.86
4600,light,156
4600,sound,39
4700,temp,22.84
4700,light,161
4700,sound,39
4800,temp,22.74
4800,light,161
4800,sound,39
4900,temp,22.57
4900,light,157
4900,sound,41
5000,temp,22.79
5000,light,161
5000,sound,39
5100,temp,22.91
5100,light,160
5100,sound,39
5200,temp,22.8
5200,light,158
5200,sound,38
5300,temp,22.76
5300,light,159
