timestamp_ms,sensor,value
0,accel_x,-10
0,accel_y,20
0,accel_z,1012
20,accel_x,-54
20,accel_y,41
20,accel_z,1009
40,accel_x,35
40,accel_y,28
40,accel_z,988
60,accel_x,-27
60,accel_y,-31
60,accel_z,1007
80,accel_x,30
80,accel_y,35
80,accel_z,1021
100,accel_x,-80
100,accel_y,-15
100,accel_z,993
120,accel_x,69
120,accel_y,-57
120,accel_z,977
140,accel_x,3
140,accel_y,19
140,accel_z,967
160,accel_x,-8
160,accel_y,24
160,accel_z,989
180,accel_x,-44
180,accel_y,10
180,accel_z,963
200,accel_x,-23
200,accel_y,-30
200,accel_z,995
220,accel_x,-60
220,accel_y,11
220,accel_z,1042
240,accel_x,18
240,accel_y,-50
240,accel_z,1053
260,accel_x,-5
260,accel_y,-48
260,accel_z,1011
280,accel_x,11
280,accel_y,4
280,accel_z,1035
300,accel_x,52
300,accel_y,65
300,accel_z,1024
320,accel_x,-35
320,accel_y,56
320,accel_z,1008
340,accel_x,-30
340,accel_y,26
340,accel_z,1007
360,accel_x,58
360,accel_y,-39
360,accel_z,1035
380,accel_x,20
380,accel_y,12
380,accel_z,1046
400,accel_x,-8
400,accel_y,12
400,accel_z,990
420,accel_x,67
420,accel_y,-3
420,accel_z,1003
440,accel_x,56
440,accel_y,-7
440,accel_z,966
460,accel_x,-24
460,accel_y,-15
460,accel_z,980
480,accel_x,11
480,accel_y,-17
480,accel_z,1000
500,accel_x,27
500,accel_y,75
500,accel_z,1013
520,accel_x,-29
520,accel_y,-8
520,accel_z,1001
540,accel_x,5
540,accel_y,-24
540,accel_z,1005
560,accel_x,34
560,accel_y,49
560,accel_z,1001
580,accel_x,-11
580,accel_y,55
580,accel_z,962
600,accel_x,-74
600,accel_y,-95
600,accel_z,1018
620,accel_x,40
620,accel_y,-17
620,accel_z,997
640,accel_x,-11
640,accel_y,13
640,accel_z,1016
660,accel_x,-4
660,accel_y,-37
660,accel_z,979
680,accel_x,-26
680,accel_y,-64
680,accel_z,982
700,accel_x,-41
700,accel_y,86
700,accel_z,990
720,accel_x,-54
720,accel_y,45
720,accel_z,967
740,accel_x,11
740,accel_y,-24
740,accel_z,992
760,accel_x,53
760,accel_y,34
760,accel_z,958
780,accel_x,-58
780,accel_y,43
780,accel_z,1026
800,accel_x,16
800,accel_y,-9
800,accel_z,943
820,accel_x,50
820,accel_y,-32
820,accel_z,1007
840,accel_x,55
840,accel_y,11
840,accel_z,1046
860,accel_x,-29
860,accel_y,-9
860,accel_z,999
880,accel_x,17
880,accel_y,26
880,accel_z,1000
900,accel_x,-107
900,accel_y,21
900,accel_z,1046
920,accel_x,31
920,accel_y,27
920,accel_z,1047
940,accel_x,-31
940,accel_y,16
940,accel_z,977
960,accel_x,21
960,accel_y,-19
960,accel_z,988
980,accel_x,21
980,accel_y,63
980,accel_z,1014
1000,accel_x,-23
1000,accel_y,-16
1000,accel_z,1011
1020,accel_x,39
1020,accel_y,29
1020,accel_z,969
1040,accel_x,44
1040,accel_y,0
1040,accel_z,1001
1060,accel_x,44
