timestamp_ms,sensor,value
0,temp,21.29
50,temp,22.13
100,temp,21.81
150,temp,22.12
200,temp,22.51
250,temp,21.95
300,temp,22.2
350,temp,22.03
400,temp,21.98
450,temp,21.88
500,temp,22.1
550,temp,22.05
600,temp,22.23
650,temp,22.18
700,temp,21.93
750,temp,21.93
800,temp,22.72
850,temp,21.66
900,temp,22.35
950,temp,22.08
1000,temp,22.53
1050,temp,22.11
1100,temp,22.17
1150,temp,22.41
1200,temp,22.09
1250,temp,21.67
1300,temp,21.94
1350,temp,21.83
1400,temp,21.62
1450,temp,22.24
1500,temp,21.74
1550,temp,21.8
1600,temp,22.2
1650,temp,21.94
1700,temp,21.58
1750,temp,21.51
1800,temp,21.75
1850,temp,22.43
1900,temp,21.56
1950,temp,22.22
2000,temp,22.16
2050,temp,21.73
2100,temp,22.18
2150,temp,22.3
2200,temp,21.99
2250,temp,22.49
2300,temp,22.39
2350,temp,22.08
2400,temp,21.64
2450,temp,22.15
2500,temp,21.71
2550,temp,22.02
2600,temp,21.86
2650,temp,22.21
2700,temp,21.64
2750,temp,21.59
2800,temp,21.48
2850,temp,22.13
2900,temp,22.13
2950,temp,22.01
3000,temp,21.72
3050,temp,21.82
3100,temp,22.32
3150,temp,21.79
3200,temp,21.85
3250,temp,22.17
3300,temp,21.87
3350,temp,22.03
3400,temp,22.59
3450,temp,22.05
3500,temp,21.92
3550,temp,21.79
3600,temp,21.57
3650,temp,22.27
3700,temp,22.22
3750,temp,22.08
3800,temp,21.83
3850,temp,21.94
3900,temp,22.12
3950,temp,22.48
4000,temp,21.76
4050,temp,22.5
4100,temp,22.06
4150,temp,22
4200,temp,22.11
4250,temp,22.18
4300,temp,21.75
4350,temp,21.74
4400,temp,21.98
4450,temp,22.13
4500,temp,21.71
4550,temp,22.21
4600,temp,22.33
4650,temp,22.34
4700,temp,21.69
4750,temp,22.43
4800,temp,21.87
4850,temp,21.85
4900,temp,21.92
4950,temp,21.91
