timestamp_ms,sensor,value
0,temp,14.08
0,light,31
100,temp,14.24
100,light,28
200,temp,13.99
200,light,32
300,temp,13.89
300,light,31
400,temp,13.9
400,light,32
500,temp,14.25
500,light,21
600,temp,13.93
600,light,43
700,temp,14
700,light,29
800,temp,14
800,light,30
900,temp,14.12
900,light,31
1000,temp,14
1000,light,30
1100,temp,14.02
1100,light,33
1200,temp,14.18
1200,light,29
1300,temp,14.19
1300,light,23
1400,temp,14.09
1400,light,30
1500,temp,14.18
1500,light,33
1600,temp,14.06
1600,light,35
1700,temp,14.05
1700,light,31
1800,temp,14.29
1800,light,37
1900,temp,14.1
1900,light,32
2000,temp,13.89
2000,light,33
2100,temp,14.11
2100,light,35
2200,temp,14.06
2200,light,35
2300,temp,14.21
2300,light,34
2400,temp,14.05
2400,light,35
2500,temp,14.35
2500,light,37
2600,temp,14.13
2600,light,27
2700,temp,14.1
2700,light,31
2800,temp,14.16
2800,light,34
2900,temp,14.23
2900,light,38
3000,temp,14.28
3000,light,32
3100,temp,14.16
3100,light,36
3200,temp,13.96
3200,light,28
3300,temp,14.41
3300,light,39
3400,temp,14.16
3400,light,40
3500,temp,14.09
3500,light,33
3600,temp,14.11
3600,light,32
3700,temp,14.22
3700,light,37
3800,temp,14.03
3800,light,33
3900,temp,14.09
3900,light,37
4000,temp,14.01
4000,light,34
4100,temp,13.93
4100,light,33
4200,temp,14.2
4200,light,39
4300,temp,14.3
4300,light,34
4400,temp,14.24
4400,light,38
4500,temp,14.14
4500,light,36
4600,temp,14.23
4600,light,33
4700,temp,14.3
4700,light,37
4800,temp,14.44
4800,light,39
4900,temp,13.99
4900,light,43
5000,temp,14.27
5000,light,36
5100,temp,14.33
5100,light,34
5200,temp,14.13
5200,light,39
5300,temp,14.35
5300,light,42
5400,temp,14.23
5400,light,37
5500,temp,14.24
5500,light,41
5600,temp,14.28
5600,light,38
5700,temp,14.15
5700,light,39
5800,temp,14.31
5800,light,40
5900,temp,14.39
5900,light,32
6000,temp,14.21
6000,light,33
6100,temp,14.36
6100,light,35
6200,temp,14.18
6200,light,29
6300,temp,13.95
6300,light,38
6400,temp,14.36
6400,light,38
6500,temp,14.08
6500,light,41
6600,temp,14.27
6600,light,39
6700,temp,14.55
6700,light,33
6800,temp,14.54
6800,light,30
6900,temp,14.36
6900,light,39
7000,temp,14.42
7000,light,42
7100,temp,14.42
7100,light,38
7200,temp,14.22
7200,light,45
7300,temp,14.34
7300,light,42
7400,temp,14.43
7400,light,39
7500,temp,14.46
7500,light,41
7600,temp,14.33
7600,light,37
7700,temp,14.22
7700,light,33
7800,temp,14.38
7800,light,30
7900,temp,14.35
7900,light,40
8000,temp,14.32
8000,light,39
8100,temp,14.39
8100,light,44
8200,temp,14.4
8200,light,38
8300,temp,14.45
8300,light,40
8400,temp,14.37
8400,light,47
8500,temp,14.47
8500,light,40
8600,temp,14.32
8600,light,36
8700,temp,14.3
8700,light,42
8800,temp,14.52
8800,light,39
8900,temp,14.45
8900,light,32
9000,temp,14.45
9000,light,31
9100,temp,14.28
9100,light,43
9200,temp,14.4
9200,light,37
9300,temp,14.44
9300,light,45
9400,temp,14.36
9400,light,43
9500,temp,14.37
9500,light,37
9600,temp,14.36
9600,light,43
9700,temp,14.45
9700,light,39
9800,temp,14.45
9800,light,43
9900,temp,14.41
9900,light,43
10000,temp,14.51
10000,light,38
10100,temp,14.69
10100,light,38
10200,temp,14.43
10200,light,51
10300,temp,14.54
10300,light,46
10400,temp,14.39
10400,light,45
10500,temp,14.4
10500,light,43
10600,temp,14.62
10600,light,43
10700,temp,14.44
10700,light,40
10800,temp,14.52
10800,light,41
10900,temp,14.42
10900,light,44
11000,temp,14.42
11000,light,49
11100,temp,14.54
11100,light,44
11200,temp,14.57
11200,light,45
11300,temp,14.45
11300,light,41
11400,temp,14.45
11400,light,50
11500,temp,14.58
11500,light,45
11600,temp,14.46
11600,light,45
11700,temp,14.42
11700,light,45
11800,temp,14.57
11800,light,46
11900,temp,14.5
11900,light,48
12000,temp,14.43
12000,light,46
12100,temp,14.59
12100,light,40
12200,temp,14.53
12200,light,48
12300,temp,14.72
12300,light,48
12400,temp,14.58
12400,light,47
12500,temp,14.44
12500,light,48
12600,temp,14.53
12600,light,50
12700,temp,14.6
12700,light,47
12800,temp,14.5
12800,light,44
12900,temp,14.6
12900,light,54
13000,temp,14.47
13000,light,52
13100,temp,14.65
13100,light,55
13200,temp,14.62
13200,light,57
13300,temp,14.65
13300,light,41
13400,temp,14.61
13400,light,44
13500,temp,14.52
13500,light,46
13600,temp,14.56
13600,light,53
13700,temp,14.56
13700,light,52
13800,temp,14.66
13800,light,44
13900,temp,14.47
13900,light,48
14000,temp,14.63
14000,light,45
14100,temp,14.59
14100,light,47
14200,temp,14.65
14200,light,46
14300,temp,14.71
14300,light,44
14400,temp,14.56
14400,light,46
14500,temp,14.56
14500,light,45
14600,temp,14.48
14600,light,50
14700,temp,14.66
14700,light,45
14800,temp,14.69
14800,light,48
14900,temp,14.65
14900,light,49
15000,temp,14.72
15000,light,57
15100,temp,14.76
15100,light,56
15200,temp,14.7
15200,light,48
15300,temp,14.64
15300,light,47
15400,temp,14.7
15400,light,53
15500,temp,14.69
15500,light,46
15600,temp,14.83
15600,light,52
15700,temp,14.99
15700,light,50
15800,temp,14.85
15800,light,51
15900,temp,14.58
15900,light,50
16000,temp,14.69
16000,light,51
16100,temp,14.77
16100,light,49
16200,temp,14.77
16200,light,48
16300,temp,14.83
16300,light,48
16400,temp,14.7
16400,light,51
16500,temp,14.95
16500,light,48
16600,temp,14.75
16600,light,63
16700,temp,14.62
16700,light,50
16800,temp,14.81
16800,light,48
16900,temp,14.8
16900,light,49
17000,temp,14.74
17000,light,52
17100,temp,14.81
17100,light,54
17200,temp,14.81
17200,light,52
17300,temp,14.82
17300,light,50
17400,temp,14.71
17400,light,59
17500,temp,14.62
17500,light,53
17600,temp,14.79
17600,light,52
17700,temp,14.78
17700,light,58
17800,temp,14.75
17800,light,54
17900,temp,14.77
17900,light,52
18000,temp,14.59
18000,light,58
18100,temp,14.79
18100,light,59
18200,temp,14.76
18200,light,55
18300,temp,14.93
18300,light,59
18400,temp,14.69
18400,light,57
18500,temp,14.78
18500,light,56
18600,temp,14.83
18600,light,52
18700,temp,14.76
18700,light,53
18800,temp,14.99
18800,light,59
18900,temp,14.81
18900,light,59
19000,temp,14.82
19000,light,62
19100,temp,14.75
19100,light,55
19200,temp,14.91
19200,light,53
19300,temp,14.89
19300,light,58
19400,temp,14.92
19400,light,55
19500,temp,15.01
19500,light,56
19600,temp,14.61
19600,light,52
19700,temp,14.88
19700,light,66
19800,temp,14.81
19800,light,54
19900,temp,14.83
19900,light,52
20000,temp,14.69
20000,light,62
20100,temp,14.9
20100,light,60
20200,temp,14.97
20200,light,54
20300,temp,14.93
20300,light,58
20400,temp,15.02
20400,light,60
20500,temp,14.98
20500,light,57
20600,temp,14.76
20600,light,52
20700,temp,14.92
20700,light,69
20800,temp,14.8
20800,light,59
20900,temp,14.93
20900,light,50
21000,temp,14.89
21000,light,59
21100,temp,15.08
21100,light,52
21200,temp,14.84
21200,light,57
21300,temp,14.81
21300,light,56
21400,temp,14.84
21400,light,62
21500,temp,14.91
21500,light,64
21600,temp,14.93
21600,light,64
21700,temp,14.79
21700,light,58
21800,temp,15.1
21800,light,60
21900,temp,15.06
21900,light,60
22000,temp,14.85
22000,light,62
22100,temp,14.88
22100,light,57
22200,temp,15.14
22200,light,55
22300,temp,14.83
22300,light,64
22400,temp,14.99
22400,light,60
