timestamp_ms,sensor,value
0,accel_x,24
0,accel_y,14
0,accel_z,983
20,accel_x,50
20,accel_y,-23
20,accel_z,982
40,accel_x,67
40,accel_y,82
40,accel_z,981
60,accel_x,-9
60,accel_y,0
60,accel_z,941
80,accel_x,-67
80,accel_y,-16
80,accel_z,1016
100,accel_x,-34
100,accel_y,26
100,accel_z,1008
120,accel_x,45
120,accel_y,-50
120,accel_z,989
140,accel_x,9
140,accel_y,-51
140,accel_z,1002
160,accel_x,-49
160,accel_y,16
160,accel_z,1005
180,accel_x,-60
180,accel_y,13
180,accel_z,928
200,accel_x,-27
200,accel_y,17
200,accel_z,982
220,accel_x,-45
220,accel_y,33
220,accel_z,971
240,accel_x,19
240,accel_y,-42
240,accel_z,1002
260,accel_x,-24
260,accel_y,-1
260,accel_z,977
280,accel_x,-29
280,accel_y,29
280,accel_z,1002
300,accel_x,-31
300,accel_y,20
300,accel_z,989
320,accel_x,3
320,accel_y,43
320,accel_z,997
340,accel_x,41
340,accel_y,-38
340,accel_z,1001
360,accel_x,51
360,accel_y,-3
360,accel_z,1018
380,accel_x,-110
380,accel_y,45
380,accel_z,991
400,accel_x,12
400,accel_y,-9
400,accel_z,1027
420,accel_x,-8
420,accel_y,10
420,accel_z,1015
440,accel_x,26
440,accel_y,65
440,accel_z,983
460,accel_x,31
460,accel_y,14
460,accel_z,1022
480,accel_x,0
480,accel_y,79
480,accel_z,1007
500,accel_x,4
500,accel_y,11
500,accel_z,1017
520,accel_x,-5
520,accel_y,-48
520,accel_z,962
540,accel_x,45
540,accel_y,57
540,accel_z,979
560,accel_x,-19
560,accel_y,3
560,accel_z,989
580,accel_x,36
580,accel_y,-61
580,accel_z,1028
600,accel_x,41
600,accel_y,-46
600,accel_z,1050
620,accel_x,-1
620,accel_y,-19
620,accel_z,994
640,accel_x,-38
640,accel_y,-51
640,accel_z,1025
660,accel_x,43
660,accel_y,28
660,accel_z,1000
680,accel_x,-7
680,accel_y,6
680,accel_z,1009
700,accel_x,-2
700,accel_y,23
700,accel_z,986
720,accel_x,-5
720,accel_y,-52
720,accel_z,1014
740,accel_x,-44
740,accel_y,-10
740,accel_z,996
760,accel_x,53
760,accel_y,-103
760,accel_z,1019
780,accel_x,-44
780,accel_y,-37
780,accel_z,965
800,accel_x,5
800,accel_y,-35
800,accel_z,987
820,accel_x,32
820,accel_y,-9
820,accel_z,980
840,accel_x,-51
840,accel_y,118
840,accel_z,982
860,accel_x,43
860,accel_y,-60
860,accel_z,1003
880,accel_x,42
880,accel_y,-7
880,accel_z,988
900,accel_x,-11
900,accel_y,40
900,accel_z,1012
920,accel_x,71
920,accel_y,-52
920,accel_z,1004
940,accel_x,-32
940,accel_y,-51
940,accel_z,957
960,accel_x,23
960,accel_y,14
960,accel_z,1010
980,accel_x,-11
980,accel_y,35
980,accel_z,983
1000,accel_x,18
1000,accel_y,36
1000,accel_z,980
1020,accel_x,-77
1020,accel_y,42
1020,accel_z,991
1040,accel_x,-71
1040,accel_y,-72
1040,accel_z,1023
1060,accel_x,-4
1060,accel_y,-22
1060,accel_z,1002
1080,accel_x,-20
1080,accel_y,5
1080,accel_z,1058
1100,accel_x,10
1100,accel_y,-69
1100,accel_z,1058
1120,accel_x,-7
1120,accel_y,15
1120,accel_z,1024
1140,accel_x,-50
1140,accel_y,44
1140,accel_z,1039
1160,accel_x,2
1160,accel_y,-37
1160,accel_z,1036
1180,accel_x,43
1180,accel_y,-16
1180,accel_z,980
1200,accel_x,-30
1200,accel_y,12
1200,accel_z,1014
1220,accel_x,74
1220,accel_y,-25
1220,accel_z,1044
1240,accel_x,32
1240,accel_y,-24
1240,accel_z,1007
1260,accel_x,23
1260,accel_y,-75
1260,accel_z,1029
1280,accel_x,6
1280,accel_y,-43
1280,accel_z,962
1300,accel_x,6
1300,accel_y,-49
1300,accel_z,999
1320,accel_x,-23
1320,accel_y,-26
1320,accel_z,1013
1340,accel_x,-38
1340,accel_y,-2
1340,accel_z,989
1360,accel_x,0
1360,accel_y,72
1360,accel_z,973
1380,accel_x,18
1380,accel_y,52
1380,accel_z,1044
1400,accel_x,29
1400,accel_y,-23
1400,accel_z,1022
1420,accel_x,-15
1420,accel_y,61
1420,accel_z,981
1440,accel_x,-29
1440,accel_y,9
1440,accel_z,965
1460,accel_x,27
1460,accel_y,16
1460,accel_z,968
1480,accel_x,21
1480,accel_y,53
1480,accel_z,1007
1500,accel_x,46
1500,accel_y,28
1500,accel_z,1033
1520,accel_x,61
1520,accel_y,17
1520,accel_z,1002
1540,accel_x,-1
1540,accel_y,90
1540,accel_z,1006
1560,accel_x,10
1560,accel_y,-69
1560,accel_z,958
1580,accel_x,-2
1580,accel_y,26
1580,accel_z,995
1600,accel_x,63
1600,accel_y,24
1600,accel_z,997
1620,accel_x,14
1620,accel_y,16
1620,accel_z,981
1640,accel_x,30
1640,accel_y,93
1640,accel_z,1003
1660,accel_x,-22
1660,accel_y,10
1660,accel_z,1007
1680,accel_x,47
1680,accel_y,-66
1680,accel_z,1009
1700,accel_x,-28
1700,accel_y,-57
1700,accel_z,963
1720,accel_x,-3
1720,accel_y,1
1720,accel_z,992
1740,accel_x,-3
1740,accel_y,6
1740,accel_z,992
1760,accel_x,53
1760,accel_y,14
1760,accel_z,988
1780,accel_x,0
1780,accel_y,-10
1780,accel_z,993
1800,accel_x,45
1800,accel_y,-57
1800,accel_z,984
1820,accel_x,-42
1820,accel_y,64
1820,accel_z,1017
1840,accel_x,42
1840,accel_y,48
1840,accel_z,958
1860,accel_x,-20
1860,accel_y,45
1860,accel_z,1016
1880,accel_x,13
1880,accel_y,-29
1880,accel_z,975
1900,accel_x,-41
1900,accel_y,8
1900,accel_z,940
1920,accel_x,-27
1920,accel_y,-32
1920,accel_z,1047
1940,accel_x,16
1940,accel_y,8
1940,accel_z,985
1960,accel_x,91
1960,accel_y,6
1960,accel_z,976
1980,accel_x,-31
1980,accel_y,-49
1980,accel_z,1009
2000,accel_x,23
2000,accel_y,-62
2000,accel_z,933
2020,accel_x,-2
2020,accel_y,-24
2020,accel_z,998
2040,accel_x,56
2040,accel_y,12
2040,accel_z,1027
2060,accel_x,57
2060,accel_y,-2
2060,accel_z,981
2080,accel_x,53
2080,accel_y,32
2080,accel_z,1005
2100,accel_x,8
2100,accel_y,11
2100,accel_z,1015
2120,accel_x,21
2120,accel_y,18
2120,accel_z,1029
2140,accel_x,-29
2140,accel_y,-34
2140,accel_z,1015
2160,accel_x,-39
2160,accel_y,-8
2160,accel_z,1041
2180,accel_x,39
2180,accel_y,42
2180,accel_z,1055
2200,accel_x,-26
2200,accel_y,68
2200,accel_z,967
2220,accel_x,29
2220,accel_y,15
2220,accel_z,974
2240,accel_x,-46
2240,accel_y,68
2240,accel_z,1005
2260,accel_x,-10
2260,accel_y,-69
2260,accel_z,1032
2280,accel_x,17
2280,accel_y,-16
2280,accel_z,1013
2300,accel_x,11
2300,accel_y,3
2300,accel_z,993
2320,accel_x,32
2320,accel_y,1
2320,accel_z,1028
2340,accel_x,69
2340,accel_y,19
2340,accel_z,1001
2360,accel_x,-53
2360,accel_y,-66
2360,accel_z,979
2380,accel_x,6
2380,accel_y,-29
2380,accel_z,1017
