timestamp_ms,sensor,value
0,temp,21.59
50,temp,21.81
100,temp,22.14
150,temp,22.46
200,temp,21.84
250,temp,21.89
300,temp,21.79
350,temp,22.56
400,temp,22.04
450,temp,21.75
500,temp,21.89
550,temp,22.1
600,temp,21.87
650,temp,22.2
700,temp,21.67
750,temp,21.93
800,temp,22.63
850,temp,22.24
900,temp,22.27
950,temp,21.64
1000,temp,22.22
1050,temp,22.04
1100,temp,22.02
1150,temp,22.03
1200,temp,22.11
1250,temp,21.89
1300,temp,22.49
1350,temp,22.32
1400,temp,21.98
1450,temp,21.68
1500,temp,21.67
1550,temp,21.98
1600,temp,22.58
1650,temp,22.13
1700,temp,21.97
1750,temp,21.99
1800,temp,21.91
1850,temp,22.22
1900,temp,21.55
1950,temp,21.54
2000,temp,22.65
2050,temp,21.86
2100,temp,21.56
2150,temp,21.8
2200,temp,22.18
2250,temp,21.64
2300,temp,21.46
2350,temp,22.14
2400,temp,21.96
2450,temp,22.38
2500,temp,22.02
2550,temp,21.77
2600,temp,22.09
2650,temp,22.23
2700,temp,21.71
2750,temp,22.02
2800,temp,21.73
2850,temp,22.39
2900,temp,21.54
2950,temp,22.35
3000,temp,21.19
3050,temp,22.71
3100,temp,21.56
3150,temp,21.84
3200,temp,22.17
3250,temp,22.07
3300,temp,21.81
3350,temp,22.27
3400,temp,22.23
3450,temp,21.69
3500,temp,21.86
3550,temp,21.96
3600,temp,22.36
3650,temp,21.61
3700,temp,22.15
3750,temp,21.8
3800,temp,22.01
3850,temp,21.8
3900,temp,22.27
3950,temp,22.15
4000,temp,21.75
4050,temp,21.47
4100,temp,21.82
4150,temp,21.66
4200,temp,22.36
4250,temp,22.04
4300,temp,21.57
4350,temp,22.22
4400,temp,21.83
4450,temp,22.24
4500,temp,22.01
4550,temp,21.79
4600,temp,21.82
4650,temp,22.37
4700,temp,22.1
4750,temp,22.09
4800,temp,22.5
4850,temp,21.92
4900,temp,22
4950,temp,21.77
