timestamp_ms,sensor,value
0,temp,13.86
0,light,33
100,temp,14.06
100,light,25
200,temp,14.08
200,light,38
300,temp,13.94
300,light,28
400,temp,14.06
400,light,31
500,temp,14
500,light,37
600,temp,13.86
600,light,30
700,temp,13.85
700,light,30
800,temp,14.2
800,light,31
900,temp,14.15
900,light,35
1000,temp,14.09
1000,light,33
1100,temp,14.11
1100,light,33
1200,temp,14.08
1200,light,30
1300,temp,14.18
1300,light,23
1400,temp,14.07
1400,light,33
1500,temp,13.97
1500,light,31
1600,temp,14.23
1600,light,28
1700,temp,13.97
1700,light,30
1800,temp,13.98
1800,light,37
1900,temp,14.16
1900,light,29
2000,temp,14.05
2000,light,37
2100,temp,14
2100,light,34
2200,temp,14.04
2200,light,42
2300,temp,14
2300,light,34
2400,temp,14.07
2400,light,34
2500,temp,14.19
2500,light,30
2600,temp,14.15
2600,light,33
2700,temp,14.16
2700,light,33
2800,temp,14.13
2800,light,29
2900,temp,14.18
2900,light,35
3000,temp,14.34
3000,light,31
3100,temp,14.17
3100,light,33
3200,temp,14.2
3200,light,41
3300,temp,14.36
3300,light,37
3400,temp,13.96
3400,light,36
3500,temp,14.02
3500,light,37
3600,temp,14.2
3600,light,37
3700,temp,14.26
3700,light,33
3800,temp,14.21
3800,light,41
3900,temp,14.16
3900,light,35
4000,temp,14.11
4000,light,40
4100,temp,14.27
4100,light,36
4200,temp,14.17
4200,light,34
4300,temp,14.27
4300,light,37
4400,temp,14.25
4400,light,33
4500,temp,14.32
4500,light,33
4600,temp,14.03
4600,light,38
4700,temp,14.25
4700,light,36
4800,temp,14.05
4800,light,37
4900,temp,14.41
4900,light,34
5000,temp,14.16
5000,light,30
5100,temp,14.09
5100,light,31
5200,temp,14.17
5200,light,42
5300,temp,14.21
5300,light,40
5400,temp,14.38
5400,light,32
5500,temp,14.23
5500,light,36
5600,temp,14.31
5600,light,38
5700,temp,14.26
5700,light,34
5800,temp,14.16
5800,light,44
5900,temp,14.43
5900,light,37
6000,temp,14.13
6000,light,34
6100,temp,14.18
6100,light,43
6200,temp,14.25
6200,light,37
6300,temp,14.44
6300,light,37
6400,temp,14.27
6400,light,40
6500,temp,14.21
6500,light,45
6600,temp,14.25
6600,light,38
6700,temp,14.2
6700,light,44
6800,temp,14.21
6800,light,35
6900,temp,14.29
6900,light,37
7000,temp,14.33
7000,light,50
7100,temp,14.19
7100,light,43
7200,temp,14.3
7200,light,37
7300,temp,14.49
7300,light,35
7400,temp,14.16
7400,light,35
7500,temp,14.4
7500,light,39
7600,temp,14.35
7600,light,41
7700,temp,14.23
7700,light,39
7800,temp,14.36
7800,light,41
7900,temp,14.34
7900,light,36
8000,temp,14.27
8000,light,46
8100,temp,14.34
8100,light,38
8200,temp,14.3
8200,light,36
8300,temp,14.48
8300,light,40
8400,temp,14.44
8400,light,45
8500,temp,14.4
8500,light,36
8600,temp,14.32
8600,light,33
8700,temp,14.43
8700,light,44
8800,temp,14.42
8800,light,49
8900,temp,14.36
8900,light,45
9000,temp,14.43
9000,light,44
9100,temp,14.37
9100,light,38
9200,temp,14.39
9200,light,43
9300,temp,14.49
9300,light,45
9400,temp,14.46
9400,light,41
9500,temp,14.44
9500,light,42
9600,temp,14.51
9600,light,43
9700,temp,14.52
9700,light,48
9800,temp,14.48
9800,light,38
9900,temp,14.44
9900,light,46
10000,temp,14.39
10000,light,47
10100,temp,14.54
10100,light,46
10200,temp,14.38
10200,light,45
10300,temp,14.45
10300,light,40
10400,temp,14.47
10400,light,45
10500,temp,14.49
10500,light,42
10600,temp,14.43
10600,light,42
10700,temp,14.66
10700,light,45
10800,temp,14.57
10800,light,43
10900,temp,14.59
10900,light,49
11000,temp,14.6
11000,light,44
11100,temp,14.43
11100,light,48
11200,temp,14.5
11200,light,40
11300,temp,14.51
11300,light,43
11400,temp,14.58
11400,light,43
11500,temp,14.48
11500,light,40
11600,temp,14.4
11600,light,49
11700,temp,14.59
11700,light,50
11800,temp,14.56
11800,light,43
11900,temp,14.47
11900,light,47
12000,temp,14.44
12000,light,51
12100,temp,14.68
12100,light,45
12200,temp,14.49
12200,light,45
12300,temp,14.56
12300,light,48
12400,temp,14.53
12400,light,45
12500,temp,14.49
12500,light,51
12600,temp,14.52
12600,light,54
12700,temp,14.49
12700,light,45
12800,temp,14.48
12800,light,43
12900,temp,14.72
12900,light,48
13000,temp,14.74
13000,light,51
13100,temp,14.7
13100,light,49
13200,temp,14.38
13200,light,43
13300,temp,14.73
13300,light,53
13400,temp,14.64
13400,light,47
13500,temp,14.54
13500,light,47
13600,temp,14.68
13600,light,51
13700,temp,14.56
13700,light,51
13800,temp,14.56
13800,light,42
13900,temp,14.67
13900,light,45
14000,temp,14.67
14000,light,52
14100,temp,14.74
14100,light,53
14200,temp,14.75
14200,light,52
14300,temp,14.61
14300,light,45
14400,temp,14.62
14400,light,46
14500,temp,14.68
14500,light,47
14600,temp,14.69
14600,light,47
14700,temp,14.71
14700,light,58
14800,temp,14.73
14800,light,48
14900,temp,14.64
14900,light,50
15000,temp,14.74
15000,light,54
15100,temp,14.6
15100,light,49
15200,temp,14.66
15200,light,49
15300,temp,14.58
15300,light,45
15400,temp,14.6
15400,light,42
15500,temp,14.72
15500,light,54
15600,temp,14.67
15600,light,52
15700,temp,14.67
15700,light,50
15800,temp,14.67
15800,light,46
15900,temp,14.52
15900,light,48
16000,temp,14.69
16000,light,48
16100,temp,14.78
16100,light,53
16200,temp,14.72
16200,light,49
16300,temp,14.61
16300,light,50
16400,temp,14.77
16400,light,50
16500,temp,14.64
16500,light,54
16600,temp,14.58
16600,light,48
16700,temp,14.67
16700,light,52
16800,temp,14.68
16800,light,52
16900,temp,14.75
16900,light,60
17000,temp,14.65
17000,light,57
17100,temp,14.76
17100,light,59
17200,temp,14.76
17200,light,58
17300,temp,14.77
17300,light,56
17400,temp,14.68
17400,light,54
17500,temp,14.73
17500,light,54
17600,temp,14.96
17600,light,49
17700,temp,14.84
17700,light,54
17800,temp,14.88
17800,light,57
17900,temp,14.85
17900,light,51
18000,temp,14.85
18000,light,49
18100,temp,14.8
18100,light,53
18200,temp,14.89
18200,light,51
18300,temp,14.88
18300,light,59
18400,temp,14.85
18400,light,57
18500,temp,14.86
18500,light,51
18600,temp,14.83
18600,light,59
18700,temp,14.73
18700,light,54
18800,temp,14.91
18800,light,56
18900,temp,14.85
18900,light,50
19000,temp,14.92
19000,light,55
19100,temp,14.81
19100,light,53
19200,temp,14.93
19200,light,49
19300,temp,14.89
19300,light,56
19400,temp,15.03
19400,light,56
19500,temp,14.84
19500,light,60
19600,temp,14.88
19600,light,57
19700,temp,14.92
19700,light,57
19800,temp,14.96
19800,light,59
19900,temp,14.9
19900,light,60
20000,temp,14.79
20000,light,51
20100,temp,14.71
20100,light,62
20200,temp,14.88
20200,light,67
20300,temp,14.85
20300,light,47
20400,temp,14.87
20400,light,53
20500,temp,14.85
20500,light,55
20600,temp,14.86
20600,light,65
20700,temp,15.01
20700,light,60
20800,temp,14.75
20800,light,63
20900,temp,15.07
20900,light,58
21000,temp,15.02
21000,light,56
21100,temp,14.99
21100,light,48
21200,temp,15.17
21200,light,57
21300,temp,14.88
21300,light,58
21400,temp,14.9
21400,light,58
21500,temp,15.03
21500,light,52
21600,temp,15.07
21600,light,59
21700,temp,15.18
21700,light,59
21800,temp,14.84
21800,light,57
21900,temp,15.1
21900,light,64
22000,temp,15
22000,light,57
22100,temp,14.94
22100,light,57
22200,temp,15.01
22200,light,62
22300,temp,15.18
22300,light,64
22400,temp,15.04
22400,light,60
22500,temp,14.99
22500,light,65
22600,temp,15.01
22600,light,58
22700,temp,14.94
22700,light,66
22800,temp,15.03
22800,light,63
22900,temp,15.12
22900,light,63
23000,temp,14.97
23000,light,59
23100,temp,15.18
23100,light,59
23200,temp,15.04
23200,light,59
23300,temp,15.03
23300,light,57
23400,temp,15.13
23400,light,59
23500,temp,15.15
23500,light,59
23600,temp,14.87
23600,light,59
23700,temp,15.12
23700,light,63
23800,temp,14.84
23800,light,63
23900,temp,15.2
23900,light,59
24000,temp,15.11
24000,light,63
24100,temp,15.01
24100,light,62
24200,temp,15.27
24200,light,64
24300,temp,15.09
24300,light,62
24400,temp,15.1
24400,light,58
24500,temp,15.05
24500,light,60
24600,temp,15.22
24600,light,59
24700,temp,15.1
24700,light,61
24800,temp,15.06
24800,light,65
24900,temp,15.16
24900,light,63
25000,temp,15.12
25000,light,61
25100,temp,15.06
25100,light,66
25200,temp,15.01
25200,light,65
25300,temp,15.12
25300,light,69
25400,temp,15.27
25400,light,64
25500,temp,15.21
25500,light,61
25600,temp,15.05
25600,light,61
25700,temp,15.13
25700,light,70
25800,temp,15.17
25800,light,61
25900,temp,15.2
25900,light,61
26000,temp,15.21
26000,light,67
26100,temp,15.2
26100,light,60
26200,temp,15.16
26200,light,64
26300,temp,15.23
26300,light,61
26400,temp,15.16
26400,light,71
26500,temp,15.17
26500,light,66
26600,temp,15.29
26600,light,60
26700,temp,15.17
26700,light,66
26800,temp,15.2
26800,light,62
26900,temp,15.18
26900,light,68
27000,temp,15.18
27000,light,67
27100,temp,15.14
27100,light,74
27200,temp,15.3
27200,light,67
27300,temp,15.23
27300,light,65
27400,temp,15.28
27400,light,68
27500,temp,15.17
27500,light,65
27600,temp,15.28
27600,light,75
27700,temp,15.37
27700,light,69
27800,temp,15.26
27800,light,77
27900,temp,15.22
27900,light,72
28000,temp,15.15
28000,light,68
28100,temp,15.35
28100,light,68
28200,temp,15.28
28200,light,67
28300,temp,15.14
28300,light,70
28400,temp,15.2
28400,light,66
28500,temp,15.3
28500,light,68
28600,temp,15.34
28600,light,67
28700,temp,15.28
28700,light,65
28800,temp,15.25
28800,light,70
28900,temp,15.17
28900,light,65
29000,temp,15.41
29000,light,66
29100,temp,15.22
29100,light,74
29200,temp,15.4
29200,light,75
29300,temp,15.27
29300,light,65
29400,temp,15.38
29400,light,75
29500,temp,15.22
29500,light,70
29600,temp,15.37
29600,light,69
29700,temp,15.43
29700,light,69
29800,temp,15.35
29800,light,66
29900,temp,15.61
29900,light,72
30000,temp,15.28
30000,light,68
30100,temp,15.33
30100,light,73
30200,temp,15.41
30200,light,71
30300,temp,15.29
