timestamp_ms,sensor,value
0,temp,21.67
0,light,163
0,sound,41
100,temp,21.84
100,light,156
100,sound,42
200,temp,21.8
200,light,158
200,sound,43
300,temp,21.83
300,light,158
300,sound,42
400,temp,21.81
400,light,155
400,sound,43
500,temp,21.71
500,light,159
500,sound,41
600,temp,21.76
600,light,157
600,sound,42
700,temp,21.78
700,light,158
700,sound,41
800,temp,21.83
800,light,164
800,sound,40
900,temp,21.67
900,light,159
900,sound,43
1000,temp,21.79
1000,light,156
1000,sound,43
1100,temp,22.02
1100,light,160
1100,sound,41
1200,temp,21.87
1200,light,161
1200,sound,42
1300,temp,21.68
1300,light,156
1300,sound,42
1400,temp,21.73
1400,light,161
1400,sound,44
1500,temp,21.93
1500,light,161
1500,sound,40
1600,temp,21.93
1600,light,157
1600,sound,43
1700,temp,21.85
1700,light,161
1700,sound,42
1800,temp,21.85
1800,light,160
1800,sound,42
1900,temp,21.86
1900,light,156
1900,sound,42
2000,temp,21.84
2000,light,148
2000,sound,41
2100,temp,21.95
2100,light,160
2100,sound,40
2200,temp,21.84
2200,light,158
2200,sound,40
2300,temp,21.76
2300,light,156
2300,sound,41
2400,temp,21.8
2400,light,155
2400,sound,42
2500,temp,21.72
2500,light,156
2500,sound,42
2600,temp,21.77
2600,light,157
2600,sound,40
2700,temp,21.9
2700,light,152
2700,sound,41
2800,temp,21.77
2800,light,158
2800,sound,40
2900,temp,21.93
2900,light,162
2900,sound,41
3000,temp,21.85
3000,light,160
3000,sound,41
3100,temp,21.87
3100,light,161
3100,sound,40
3200,temp,21.71
3200,light,157
3200,sound,40
3300,temp,21.76
3300,light,159
3300,sound,42
3400,temp,21.65
3400,light,152
3400,sound,42
3500,temp,21.85
3500,light,159
3500,sound,40
3600,temp,21.74
3600,light,153
3600,sound,41
3700,temp,21.86
3700,light,161
3700,sound,43
3800,temp,21.83
3800,light,156
3800,sound,42
3900,temp,21.8
3900,light,161
3900,sound,40
4000,temp,21.71
4000,light,161
4000,sound,42
4100,temp,21.82
4100,light,156
4100,sound,42
4200,temp,21.84
4200,light,161
4200,sound,40
4300,temp,21.75
4300,light,159
4300,sound,42
4400,temp,21.92
4400,light,159
4400,sound,42
4500,temp,21.94
4500,light,162
4500,sound,41
4600,temp,21.84
4600,light,159
4600,sound,40
4700,temp,21.84
4700,light,159
4700,sound,40
4800,temp,21.92
4800,light,161
4800,sound,44
4900,temp,21.74
4900,light,166
4900,sound,42
5000,temp,21.69
5000,light,156
5000,sound,41
5100,temp,21.68
5100,light,161
5100,sound,41
5200,temp,21.82
5200,light,159
5200,sound,42
5300,temp,21.8
5300,light,162
5300,sound,44
5400,temp,21.69
5400,light,163
5400,sound,43
5500,temp,21.78
5500,light,157
5500,sound,42
5600,temp,21.74
5600,light,157
5600,sound,41
5700,temp,21.82
5700,light,156
5700,sound,44
5800,temp,21.61
5800,light,160
5800,sound,42
5900,temp,21.9
5900,light,158
5900,sound,42
6000,temp,21.73
6000,light,160
6000,sound,41
6100,temp,21.8
6100,light,162
6100,sound,40
6200,temp,21.78
6200,light,160
6200,sound,40
6300,temp,21.8
6300,light,155
6300,sound,40
6400,temp,21.79
6400,light,159
6400,sound,45
6500,temp,21.82
6500,light,161
6500,sound,44
6600,temp,21.82
6600,light,160
6600,sound,40
6700,temp,21.88
6700,light,159
6700,sound,40
6800,temp,21.71
6800,light,161
6800,sound,41
6900,temp,21.9
6900,light,160
6900,sound,40
7000,temp,21.77
7000,light,151
7000,sound,41
7100,temp,21.82
7100,light,160
7100,sound,40
7200,temp,21.81
7200,light,159
7200,sound,42
7300,temp,21.71
7300,light,159
