timestamp_ms,sensor,value
0,temp,22.89
0,light,142
0,sound,42
100,temp,22.73
100,light,144
100,sound,44
200,temp,22.93
200,light,143
200,sound,43
300,temp,23.07
300,light,141
300,sound,44
400,temp,22.9
400,light,142
400,sound,46
500,temp,23.05
500,light,144
500,sound,42
600,temp,22.93
600,light,145
600,sound,42
700,temp,22.83
700,light,141
700,sound,42
800,temp,22.8
800,light,145
800,sound,42
900,temp,22.8
900,light,139
900,sound,42
1000,temp,22.76
1000,light,146
1000,sound,43
1100,temp,22.89
1100,light,145
1100,sound,44
1200,temp,22.82
1200,light,149
1200,sound,42
1300,temp,22.96
1300,light,144
1300,sound,42
1400,temp,22.89
1400,light,146
1400,sound,42
1500,temp,22.97
1500,light,143
1500,sound,44
1600,temp,22.85
1600,light,144
1600,sound,44
1700,temp,22.84
1700,light,143
1700,sound,43
1800,temp,22.93
1800,light,142
1800,sound,44
1900,temp,22.89
1900,light,146
1900,sound,42
2000,temp,22.77
2000,light,147
2000,sound,44
2100,temp,22.87
2100,light,143
2100,sound,42
2200,temp,23.02
2200,light,147
2200,sound,42
2300,temp,22.95
2300,light,139
2300,sound,42
2400,temp,23.07
2400,light,142
2400,sound,44
2500,temp,22.87
2500,light,147
2500,sound,42
2600,temp,22.98
2600,light,145
2600,sound,44
2700,temp,22.77
2700,light,148
2700,sound,44
2800,temp,22.77
2800,light,146
2800,sound,43
2900,temp,22.88
2900,light,143
2900,sound,42
3000,temp,22.97
3000,light,143
3000,sound,42
3100,temp,23.01
3100,light,144
3100,sound,42
3200,temp,23
3200,light,148
3200,sound,43
3300,temp,23.12
3300,light,146
3300,sound,45
3400,temp,22.91
3400,light,145
3400,sound,44
3500,temp,22.91
3500,light,141
3500,sound,42
3600,temp,22.92
3600,light,145
3600,sound,45
3700,temp,22.9
3700,light,144
3700,sound,43
3800,temp,23.11
3800,light,147
3800,sound,43
3900,temp,22.92
3900,light,149
3900,sound,42
4000,temp,23.04
4000,light,144
4000,sound,45
4100,temp,22.81
4100,light,145
4100,sound,45
4200,temp,22.98
4200,light,143
4200,sound,42
4300,temp,23.05
4300,light,147
4300,sound,45
4400,temp,22.8
4400,light,143
4400,sound,43
4500,temp,22.92
4500,light,145
4500,sound,45
4600,temp,22.93
4600,light,143
4600,sound,42
4700,temp,22.82
4700,light,142
4700,sound,45
4800,temp,22.74
4800,light,148
4800,sound,45
4900,temp,23.04
4900,light,144
4900,sound,42
5000,temp,23.1
5000,light,148
5000,sound,42
5100,temp,22.93
5100,light,138
5100,sound,43
5200,temp,22.89
5200,light,140
5200,sound,43
5300,temp,22.88
5300,light,142
5300,sound,42
5400,temp,22.92
5400,light,148
5400,sound,44
5500,temp,22.88
5500,light,142
5500,sound,44
5600,temp,22.93
5600,light,145
5600,sound,42
5700,temp,22.91
5700,light,140
5700,sound,43
5800,temp,22.98
5800,light,140
5800,sound,44
5900,temp,22.88
5900,light,143
5900,sound,42
6000,temp,22.87
6000,light,150
6000,sound,42
6100,temp,22.89
6100,light,146
6100,sound,42
6200,temp,22.85
6200,light,139
6200,sound,44
6300,temp,22.92
6300,light,141
6300,sound,45
6400,temp,22.93
6400,light,149
6400,sound,42
6500,temp,23.16
6500,light,147
6500,sound,42
6600,temp,22.87
6600,light,143
6600,sound,42
6700,temp,22.95
6700,light,144
6700,sound,44
6800,temp,22.82
6800,light,144
6800,sound,44
6900,temp,22.98
6900,light,145
6900,sound,43
7000,temp,22.94
7000,light,141
7000,sound,44
7100,temp,22.81
7100,light,148
7100,sound,42
7200,temp,22.88
7200,light,145
7200,sound,43
7300,temp,22.92
7300,light,144
7300,sound,44
7400,temp,22.93
7400,light,142
7400,sound,42
7500,temp,22.8
7500,light,140
7500,sound,44
7600,temp,22.83
7600,light,144
7600,sound,46
7700,temp,22.93
7700,light,147
7700,sound,43
7800,temp,22.79
7800,light,141
7800,sound,44
7900,temp,22.92
7900,light,144
7900,sound,42
8000,temp,22.94
8000,light,141
8000,sound,42
8100,temp,22.81
8100,light,142
8100,sound,44
8200,temp,22.86
8200,light,143
8200,sound,43
8300,temp,22.87
8300,light,145
8300,sound,42
8400,temp,22.85
8400,light,144
8400,sound,44
8500,temp,22.87
8500,light,139
8500,sound,43
8600,temp,22.91
8600,light,144
8600,sound,42
8700,temp,22.87
8700,light,147
8700,sound,42
8800,temp,22.94
8800,light,145
8800,sound,45
8900,temp,22.91
8900,light,145
8900,sound,44
9000,temp,22.82
9000,light,146
9000,sound,42
9100,temp,22.8
9100,light,142
9100,sound,47
9200,temp,23.02
9200,light,147
9200,sound,42
9300,temp,22.84
9300,light,141
9300,sound,44
9400,temp,22.93
9400,light,147
9400,sound,46
9500,temp,22.72
9500,light,143
9500,sound,42
9600,temp,22.91
9600,light,144
9600,sound,44
9700,temp,22.89
9700,light,143
9700,sound,42
9800,temp,22.94
9800,light,139
9800,sound,43
9900,temp,22.9
9900,light,143
9900,sound,45
10000,temp,22.91
10000,light,144
10000,sound,43
10100,temp,22.83
10100,light,147
10100,sound,43
10200,temp,22.79
10200,light,141
10200,sound,43
10300,temp,22.9
10300,light,144
10300,sound,44
10400,temp,22.92
10400,light,142
10400,sound,44
10500,temp,22.87
10500,light,142
10500,sound,43
10600,temp,22.97
10600,light,143
10600,sound,45
10700,temp,22.9
10700,light,151
10700,sound,44
10800,temp,22.84
10800,light,140
10800,sound,42
10900,temp,22.89
10900,light,140
10900,sound,43
11000,temp,22.83
11000,light,145
11000,sound,43
11100,temp,22.76
11100,light,139
11100,sound,45
11200,temp,22.9
11200,light,139
11200,sound,42
11300,temp,22.89
11300,light,140
11300,sound,42
11400,temp,23.02
11400,light,144
11400,sound,42
11500,temp,22.9
11500,light,147
11500,sound,43
11600,temp,22.72
11600,light,144
11600,sound,42
11700,temp,22.81
11700,light,142
11700,sound,43
11800,temp,22.93
11800,light,151
11800,sound,42
11900,temp,23.02
11900,light,150
11900,sound,42
12000,temp,22.84
12000,light,147
12000,sound,44
12100,temp,22.88
12100,light,145
12100,sound,44
12200,temp,22.98
12200,light,145
12200,sound,44
12300,temp,23.01
12300,light,148
12300,sound,42
12400,temp,22.88
12400,light,148
12400,sound,42
12500,temp,22.89
12500,light,140
12500,sound,44
12600,temp,22.83
12600,light,140
12600,sound,44
