timestamp_ms,sensor,value
0,accel_x,75
0,accel_y,497
0,accel_z,1008
40,accel_x,86
40,accel_y,507
40,accel_z,966
80,accel_x,81
80,accel_y,309
80,accel_z,1107
120,accel_x,328
120,accel_y,573
120,accel_z,940
160,accel_x,316
160,accel_y,389
160,accel_z,977
200,accel_x,268
200,accel_y,479
200,accel_z,939
240,accel_x,335
240,accel_y,429
240,accel_z,957
280,accel_x,301
280,accel_y,310
280,accel_z,838
320,accel_x,394
320,accel_y,301
320,accel_z,970
360,accel_x,553
360,accel_y,588
360,accel_z,1093
400,accel_x,540
400,accel_y,195
400,accel_z,949
440,accel_x,532
440,accel_y,403
440,accel_z,1077
480,accel_x,433
480,accel_y,321
480,accel_z,1123
520,accel_x,582
520,accel_y,192
520,accel_z,1149
560,accel_x,363
560,accel_y,181
560,accel_z,1055
600,accel_x,537
600,accel_y,242
600,accel_z,1096
640,accel_x,636
640,accel_y,336
640,accel_z,1084
680,accel_x,628
680,accel_y,156
680,accel_z,1124
720,accel_x,549
720,accel_y,329
720,accel_z,1197
760,accel_x,535
760,accel_y,41
760,accel_z,1157
800,accel_x,617
800,accel_y,252
800,accel_z,1084
840,accel_x,622
840,accel_y,118
840,accel_z,1124
880,accel_x,476
880,accel_y,65
880,accel_z,1242
920,accel_x,475
920,accel_y,82
920,accel_z,1167
960,accel_x,463
960,accel_y,20
960,accel_z,1108
1000,accel_x,412
1000,accel_y,53
1000,accel_z,1155
1040,accel_x,338
1040,accel_y,-188
1040,accel_z,1041
1080,accel_x,390
1080,accel_y,-173
1080,accel_z,1176
1120,accel_x,242
1120,accel_y,-240
1120,accel_z,1116
1160,accel_x,226
1160,accel_y,-145
1160,accel_z,1206
1200,accel_x,281
1200,accel_y,-173
1200,accel_z,1148
1240,accel_x,79
1240,accel_y,-193
1240,accel_z,1152
1280,accel_x,120
1280,accel_y,-292
1280,accel_z,1085
1320,accel_x,-90
1320,accel_y,-334
1320,accel_z,1151
1360,accel_x,21
1360,accel_y,-340
1360,accel_z,1097
1400,accel_x,-16
1400,accel_y,-222
1400,accel_z,1116
1440,accel_x,-69
1440,accel_y,-400
1440,accel_z,1190
1480,accel_x,-267
1480,accel_y,-400
1480,accel_z,1041
1520,accel_x,-187
1520,accel_y,-483
1520,accel_z,1057
1560,accel_x,-290
1560,accel_y,-398
1560,accel_z,1154
1600,accel_x,-160
1600,accel_y,-290
1600,accel_z,1112
1640,accel_x,-491
1640,accel_y,-378
1640,accel_z,1143
1680,accel_x,-437
1680,accel_y,-507
1680,accel_z,1074
1720,accel_x,-506
1720,accel_y,-492
1720,accel_z,1114
1760,accel_x,-411
1760,accel_y,-327
1760,accel_z,1169
1800,accel_x,-545
1800,accel_y,-555
1800,accel_z,1170
1840,accel_x,-627
1840,accel_y,-448
1840,accel_z,1116
1880,accel_x,-472
1880,accel_y,-435
1880,accel_z,1143
1920,accel_x,-690
1920,accel_y,-416
1920,accel_z,1196
1960,accel_x,-500
1960,accel_y,-337
1960,accel_z,1068
2000,accel_x,-725
2000,accel_y,-512
2000,accel_z,1095
2040,accel_x,-582
2040,accel_y,-344
2040,accel_z,1134
2080,accel_x,-589
2080,accel_y,-383
2080,accel_z,1128
2120,accel_x,-591
2120,accel_y,-353
2120,accel_z,1193
2160,accel_x,-586
2160,accel_y,-279
2160,accel_z,1133
2200,accel_x,-549
2200,accel_y,-356
2200,accel_z,1178
2240,accel_x,-553
2240,accel_y,-404
2240,accel_z,1203
2280,accel_x,-436
2280,accel_y,-417
2280,accel_z,1120
2320,accel_x,-448
2320,accel_y,-408
2320,accel_z,1152
2360,accel_x,-261
2360,accel_y,-320
2360,accel_z,1040
2400,accel_x,-300
2400,accel_y,-179
2400,accel_z,1124
2440,accel_x,-420
2440,accel_y,-339
2440,accel_z,1186
2480,accel_x,-296
2480,accel_y,-101
2480,accel_z,1308
2520,accel_x,-341
2520,accel_y,-156
2520,accel_z,1131
2560,accel_x,-124
2560,accel_y,-343
2560,accel_z,1166
2600,accel_x,-162
2600,accel_y,-68
2600,accel_z,1135
2640,accel_x,-34
2640,accel_y,-58
2640,accel_z,1145
2680,accel_x,-201
2680,accel_y,-55
2680,accel_z,1081
2720,accel_x,35
2720,accel_y,-41
2720,accel_z,1147
2760,accel_x,18
2760,accel_y,-30
2760,accel_z,1044
2800,accel_x,161
2800,accel_y,4
2800,accel_z,1205
2840,accel_x,164
2840,accel_y,278
2840,accel_z,1147
2880,accel_x,130
2880,accel_y,172
2880,accel_z,1074
2920,accel_x,217
2920,accel_y,25
2920,accel_z,1119
2960,accel_x,321
2960,accel_y,103
2960,accel_z,1042
3000,accel_x,306
3000,accel_y,78
3000,accel_z,1116
3040,accel_x,412
3040,accel_y,130
3040,accel_z,1170
3080,accel_x,378
3080,accel_y,260
3080,accel_z,1150
3120,accel_x,586
3120,accel_y,317
3120,accel_z,1144
3160,accel_x,594
3160,accel_y,405
3160,accel_z,1122
3200,accel_x,475
3200,accel_y,352
3200,accel_z,987
3240,accel_x,652
3240,accel_y,359
3240,accel_z,1039
3280,accel_x,716
3280,accel_y,288
3280,accel_z,1082
3320,accel_x,567
3320,accel_y,255
3320,accel_z,1089
3360,accel_x,644
3360,accel_y,284
3360,accel_z,1201
3400,accel_x,671
3400,accel_y,250
3400,accel_z,1068
3440,accel_x,585
3440,accel_y,438
3440,accel_z,988
