timestamp_ms,sensor,value
0,temp,22.01
0,light,65
100,temp,22.11
100,light,73
200,temp,22.03
200,light,76
300,temp,22.04
300,light,101
400,temp,21.9
400,light,83
500,temp,22.12
500,light,98
600,temp,22.05
600,light,82
700,temp,22.01
700,light,71
800,temp,21.88
800,light,86
900,temp,22.05
900,light,80
1000,temp,21.97
1000,light,80
1100,temp,21.92
1100,light,80
1200,temp,21.88
1200,light,75
1300,temp,21.92
1300,light,89
1400,temp,22.24
1400,light,82
1500,temp,22.28
1500,light,77
1600,temp,22.2
1600,light,81
1700,temp,22.04
1700,light,81
1800,temp,21.93
1800,light,80
1900,temp,22.01
1900,light,85
2000,temp,22.02
2000,light,84
2100,temp,22
2100,light,91
2200,temp,22.03
2200,light,86
2300,temp,22.2
2300,light,82
2400,temp,22.06
2400,light,87
2500,temp,22.3
2500,light,71
2600,temp,22.35
2600,light,83
2700,temp,22.16
2700,light,96
2800,temp,22.23
2800,light,88
2900,temp,22.26
2900,light,81
3000,temp,22.11
3000,light,79
3100,temp,22.49
3100,light,69
3200,temp,22.14
3200,light,76
3300,temp,22.12
3300,light,89
3400,temp,22.32
3400,light,88
3500,temp,22.32
3500,light,99
3600,temp,22.51
3600,light,91
3700,temp,22.11
3700,light,100
3800,temp,22.08
3800,light,84
3900,temp,21.89
3900,light,93
4000,temp,21.99
4000,light,79
4100,temp,21.97
4100,light,85
4200,temp,22.12
4200,light,101
4300,temp,22.47
4300,light,92
4400,temp,22.09
4400,light,101
4500,temp,22.2
4500,light,82
4600,temp,22.32
4600,light,82
4700,temp,22.32
4700,light,66
4800,temp,22.37
4800,light,100
4900,temp,22.28
4900,light,77
5000,temp,22.19
5000,light,91
5100,temp,22.25
5100,light,89
5200,temp,22.42
5200,light,95
5300,temp,22.39
5300,light,102
5400,temp,22.52
5400,light,91
5500,temp,22.53
5500,light,101
5600,temp,22.07
5600,light,86
5700,temp,22.32
5700,light,85
5800,temp,22.19
5800,light,99
5900,temp,22.29
5900,light,81
6000,temp,22.42
6000,light,92
6100,temp,21.99
6100,light,108
6200,temp,22.44
6200,light,108
6300,temp,22.42
6300,light,97
6400,temp,22.2
6400,light,93
6500,temp,22.36
6500,light,89
6600,temp,22.44
6600,light,90
6700,temp,22.19
6700,light,89
6800,temp,22.4
6800,light,80
6900,temp,22.25
6900,light,102
7000,temp,22.29
7000,light,91
7100,temp,22.35
7100,light,103
7200,temp,22.35
7200,light,90
7300,temp,22.42
7300,light,98
